case_key,slice_id,source_id,family,selection_stratum,arm,success,gold_exposure_hit,gold_top1,gold_member_exposure_hit,gold_member_top1,registry_credit_leak,champion_label,runner_up_label,margin,candidate_n,relation_n,legacy_unsafe_merge_pairs,champion_identity_contaminated,cache_hit,error
DA_d2_heldout200b/565,DA_d2_heldout200b,565,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,ALK-positive lung adenocarcinoma,Lung adenocarcinoma,high,6,0,1,False,True,
DA_d2_heldout200b/565,DA_d2_heldout200b,565,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,ALK-positive lung adenocarcinoma,Lung adenocarcinoma,high,6,1,1,False,True,
DA_d2_heldout200b/566,DA_d2_heldout200b,566,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Chylothorax,Nodular lymphocyte-predominant Hodgkin lymphoma,high,4,0,5,False,True,
DA_d2_heldout200b/566,DA_d2_heldout200b,566,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Diffuse Large B-Cell Lymphoma,Lymphoma,high,6,0,5,False,True,
DA_d2_heldout200b/566,DA_d2_heldout200b,566,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Diffuse Large B-Cell Lymphoma,Lymphoma,high,6,3,5,False,True,
DA_d2_heldout200b/567,DA_d2_heldout200b,567,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Sepsis,Acute Kidney Injury,high,4,0,13,True,True,
DA_d2_heldout200b/567,DA_d2_heldout200b,567,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Gram-negative sepsis,Sepsis,high,6,0,13,False,True,
DA_d2_heldout200b/567,DA_d2_heldout200b,567,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Gram-negative sepsis,Sepsis,high,6,3,13,False,True,
DA_d2_heldout200b/568,DA_d2_heldout200b,568,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Synovial Sarcoma,Cardiac Sarcoma,high,4,0,3,True,True,
DA_d2_heldout200b/568,DA_d2_heldout200b,568,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Cardiac Synovial Sarcoma,Synovial Sarcoma,high,5,0,3,False,True,
DA_d2_heldout200b/568,DA_d2_heldout200b,568,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Cardiac Synovial Sarcoma,Synovial Sarcoma,high,5,2,3,False,True,
DA_d2_heldout200b/575,DA_d2_heldout200b,575,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Malaria,SARS-CoV-2 infection,high,3,0,5,True,True,
DA_d2_heldout200b/575,DA_d2_heldout200b,575,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Plasmodium falciparum malaria,Malaria,high,5,0,5,False,True,
DA_d2_heldout200b/575,DA_d2_heldout200b,575,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Plasmodium falciparum malaria,Malaria,high,5,2,5,False,True,
DA_d2_heldout200b/579,DA_d2_heldout200b,579,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Brain Abscess,Post-Surgical Infection,high,6,0,6,True,True,
DA_d2_heldout200b/579,DA_d2_heldout200b,579,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Otogenic Brain Abscess,Brain Abscess,high,6,0,6,False,True,
DA_d2_heldout200b/579,DA_d2_heldout200b,579,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Otogenic Brain Abscess,Brain Abscess,high,6,1,6,False,True,
DA_d2_heldout200b/580,DA_d2_heldout200b,580,DA,control,legacy_substring,True,False,False,False,False,False,Cutaneous T-cell lymphoma,Behçet's disease,high,5,0,0,False,True,
DA_d2_heldout200b/580,DA_d2_heldout200b,580,DA,control,exact_synonym,True,False,False,False,False,False,Cutaneous T-cell lymphoma,Behçet's disease,high,5,0,0,False,True,
DA_d2_heldout200b/580,DA_d2_heldout200b,580,DA,control,typed_relation,True,False,False,False,False,False,Cutaneous T-cell lymphoma,Behçet's disease,high,5,0,0,False,True,
DA_d2_heldout200b/583,DA_d2_heldout200b,583,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Transverse myelitis,Acute Spinal Cord Compression,medium,3,0,7,False,True,
DA_d2_heldout200b/583,DA_d2_heldout200b,583,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Spinal Cord Injury,Transverse myelitis,high,5,0,7,False,True,
DA_d2_heldout200b/583,DA_d2_heldout200b,583,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Spinal Cord Injury,Traumatic Spinal Cord Injury,high,5,2,7,False,True,
DA_d2_heldout200b/584,DA_d2_heldout200b,584,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Hypersplenism,Thrombocytopenia,high,3,0,11,False,True,
DA_d2_heldout200b/584,DA_d2_heldout200b,584,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Hypersplenism,Cirrhosis-related thrombocytopenia,high,6,0,11,False,True,
DA_d2_heldout200b/584,DA_d2_heldout200b,584,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Hypersplenism,Cirrhosis-related thrombocytopenia,high,6,4,11,False,True,
DA_d2_heldout200b/587,DA_d2_heldout200b,587,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Drug-induced pneumonitis,Drug-Induced Interstitial Lung Disease,low,6,0,1,False,True,
DA_d2_heldout200b/587,DA_d2_heldout200b,587,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Drug-induced pneumonitis,Drug-Induced Interstitial Lung Disease,high,6,0,1,False,True,
DA_d2_heldout200b/587,DA_d2_heldout200b,587,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Drug-induced pneumonitis,Drug-Induced Interstitial Lung Disease,high,6,1,1,False,True,
DA_d2_heldout200b/589,DA_d2_heldout200b,589,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Empyema,Sepsis,high,5,0,3,True,True,
DA_d2_heldout200b/589,DA_d2_heldout200b,589,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Spontaneous Bacterial Empyema,Pleural Empyema,high,6,0,3,False,True,
DA_d2_heldout200b/589,DA_d2_heldout200b,589,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Spontaneous Bacterial Empyema,Pleural Empyema,high,6,2,3,False,True,
DA_d2_heldout200b/590,DA_d2_heldout200b,590,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Ventricular Aneurysm,Myocardial Infarction,high,4,0,7,False,True,
DA_d2_heldout200b/590,DA_d2_heldout200b,590,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Inferior Wall Myocardial Infarction with Aneurysm Formation,Inferior Wall Myocardial Infarction,high,6,0,7,False,True,
DA_d2_heldout200b/590,DA_d2_heldout200b,590,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Inferior Wall Myocardial Infarction with Aneurysm Formation,Inferior Wall Myocardial Infarction,high,6,3,7,False,True,
DA_d2_heldout200b/591,DA_d2_heldout200b,591,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Myocardial Infarction,Acute Coronary Syndrome,high,4,0,2,True,True,
DA_d2_heldout200b/591,DA_d2_heldout200b,591,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Spontaneous Coronary Artery Dissection,Myocardial Infarction with Non-Obstructive Coronary Artery Disease,high,5,0,2,False,True,
DA_d2_heldout200b/591,DA_d2_heldout200b,591,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Spontaneous Coronary Artery Dissection,Myocardial Infarction with Non-Obstructive Coronary Artery Disease,medium,5,2,2,False,True,
DA_d2_heldout200b/592,DA_d2_heldout200b,592,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Pulmonary Embolism,Cor Pulmonale,high,5,0,1,False,True,
DA_d2_heldout200b/592,DA_d2_heldout200b,592,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Pulmonary Embolism,Acute Cor Pulmonale,high,6,0,1,False,True,
DA_d2_heldout200b/592,DA_d2_heldout200b,592,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Pulmonary Embolism,Acute Cor Pulmonale,high,6,1,1,False,True,
DA_d2_heldout200b/601,DA_d2_heldout200b,601,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Ectopic ACTH-producing tumor,Cushing's syndrome,high,5,0,2,False,True,
DA_d2_heldout200b/601,DA_d2_heldout200b,601,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Cushing's syndrome due to ectopic ACTH-producing tumor,Ectopic ACTH-producing tumor,high,6,0,2,False,True,
DA_d2_heldout200b/601,DA_d2_heldout200b,601,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Cushing's syndrome due to ectopic ACTH-producing tumor,Ectopic ACTH-producing tumor,high,6,2,2,False,True,
DA_d2_heldout200b/602,DA_d2_heldout200b,602,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Calcinosis,Scleroderma,high,6,0,2,True,True,
DA_d2_heldout200b/602,DA_d2_heldout200b,602,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Calcinosis Cutis,Calcinosis,medium,6,0,2,False,True,
DA_d2_heldout200b/602,DA_d2_heldout200b,602,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Calcinosis Cutis,Calcinosis,high,6,1,2,False,True,
DA_d2_heldout200b/604,DA_d2_heldout200b,604,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Lymphoma,,high,1,0,31,True,True,
DA_d2_heldout200b/604,DA_d2_heldout200b,604,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Lymphomatoid granulomatosis,Diffuse Large B-Cell Lymphoma,high,5,0,31,False,True,
DA_d2_heldout200b/604,DA_d2_heldout200b,604,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Lymphomatoid granulomatosis,Diffuse Large B-Cell Lymphoma,medium,5,4,31,False,True,
DA_d2_heldout200b/605,DA_d2_heldout200b,605,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Thrombotic Thrombocytopenic Purpura,Thrombotic Microangiopathy (TMA),high,4,0,6,False,True,
DA_d2_heldout200b/605,DA_d2_heldout200b,605,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Thrombotic Thrombocytopenic Purpura,Ischemic Stroke,high,6,0,6,False,True,
DA_d2_heldout200b/605,DA_d2_heldout200b,605,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Thrombotic Thrombocytopenic Purpura,Ischemic Stroke,high,6,3,6,False,True,
DA_d2_heldout200b/608,DA_d2_heldout200b,608,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Cardiac Sarcoidosis,Dilated Cardiomyopathy,high,4,0,2,True,True,
DA_d2_heldout200b/608,DA_d2_heldout200b,608,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Cardiac Sarcoidosis,Sarcoidosis,high,5,0,2,False,True,
DA_d2_heldout200b/608,DA_d2_heldout200b,608,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Cardiac Sarcoidosis,Dilated Cardiomyopathy,high,5,1,2,False,True,
DA_d2_heldout200b/611,DA_d2_heldout200b,611,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Multisystem inflammatory syndrome,Coronary artery thrombosis,high,6,0,2,False,True,
DA_d2_heldout200b/611,DA_d2_heldout200b,611,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Multisystem inflammatory syndrome,Vaccine-associated myocarditis,high,6,0,2,False,True,
DA_d2_heldout200b/611,DA_d2_heldout200b,611,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Multisystem inflammatory syndrome,Vaccine-associated myocarditis,high,6,1,2,False,True,
DA_d2_heldout200b/615,DA_d2_heldout200b,615,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Klebsiella pneumoniae liver abscess,Klebsiella pneumoniae infection,high,5,0,7,True,True,
DA_d2_heldout200b/615,DA_d2_heldout200b,615,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Klebsiella pneumoniae infection,Klebsiella pneumoniae liver abscess,medium,6,0,7,False,True,
DA_d2_heldout200b/615,DA_d2_heldout200b,615,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Klebsiella pneumoniae liver abscess,Klebsiella pneumoniae osteomyelitis,medium,6,2,7,False,True,
DA_d2_heldout200b/618,DA_d2_heldout200b,618,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Diffuse large B-cell lymphoma,Tolosa-Hunt syndrome,high,6,0,2,True,True,
DA_d2_heldout200b/618,DA_d2_heldout200b,618,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Lymphoma,Tolosa-Hunt syndrome,high,6,0,2,False,True,
DA_d2_heldout200b/618,DA_d2_heldout200b,618,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Lymphoma,Tolosa-Hunt syndrome,high,6,0,2,False,True,
DA_d2_heldout200b/619,DA_d2_heldout200b,619,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Vasculitis,Myocarditis,medium,5,0,5,False,True,
DA_d2_heldout200b/619,DA_d2_heldout200b,619,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Vasculitis,Myocarditis,medium,6,0,5,False,True,
DA_d2_heldout200b/619,DA_d2_heldout200b,619,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Vasculitis,Myocarditis,medium,6,1,5,False,True,
DA_d2_heldout200b/620,DA_d2_heldout200b,620,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Hepatosplenic Candidiasis,Candidemia,high,3,0,3,True,True,
DA_d2_heldout200b/620,DA_d2_heldout200b,620,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Hepatosplenic Candidiasis,Candidemia,low,4,0,3,False,True,
DA_d2_heldout200b/620,DA_d2_heldout200b,620,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Hepatosplenic Candidiasis,Candidemia,high,4,1,3,False,True,
DA_d2_heldout200b/628,DA_d2_heldout200b,628,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Acute Pericarditis,Myocardial Infarction,high,3,0,2,False,True,
DA_d2_heldout200b/628,DA_d2_heldout200b,628,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Acute Pericarditis,Acute myocardial infarction,high,4,0,2,False,True,
DA_d2_heldout200b/628,DA_d2_heldout200b,628,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Acute Pericarditis,Acute myocardial infarction,medium,4,1,2,False,True,
DA_d2_heldout200b/629,DA_d2_heldout200b,629,DA,control,legacy_substring,True,False,False,False,False,False,Hemolytic Uremic Syndrome (HUS),Thrombotic Thrombocytopenic Purpura (TTP),medium,3,0,0,False,True,
DA_d2_heldout200b/629,DA_d2_heldout200b,629,DA,control,exact_synonym,True,False,False,False,False,False,Hemolytic Uremic Syndrome (HUS),Thrombotic Thrombocytopenic Purpura (TTP),medium,3,0,0,False,True,
DA_d2_heldout200b/629,DA_d2_heldout200b,629,DA,control,typed_relation,True,False,False,False,False,False,Hemolytic Uremic Syndrome (HUS),Thrombotic Thrombocytopenic Purpura (TTP),medium,3,0,0,False,True,
DA_d2_heldout200b/632,DA_d2_heldout200b,632,DA,control,legacy_substring,False,False,False,False,False,False,,,,4,0,0,False,True,"champion_id must be one of ['D1', 'D2', 'D3', 'D4']; got ''"
DA_d2_heldout200b/632,DA_d2_heldout200b,632,DA,control,exact_synonym,False,False,False,False,False,False,,,,4,0,0,False,True,"champion_id must be one of ['D1', 'D2', 'D3', 'D4']; got ''"
DA_d2_heldout200b/632,DA_d2_heldout200b,632,DA,control,typed_relation,False,False,False,False,False,False,,,,4,0,0,False,True,"champion_id must be one of ['D1', 'D2', 'D3', 'D4']; got ''"
DA_d2_heldout200b/633,DA_d2_heldout200b,633,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Tuberculous meningitis,Cysticercosis,medium,5,0,7,True,True,
DA_d2_heldout200b/633,DA_d2_heldout200b,633,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Meningitis,Tuberculous meningitis,medium,6,0,7,False,True,
DA_d2_heldout200b/633,DA_d2_heldout200b,633,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Neurocysticercosis,Tuberculous meningitis,high,6,2,7,False,True,
DA_d2_heldout200b/634,DA_d2_heldout200b,634,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Sigmoid colon cancer,Sigmoid cancer,low,6,0,1,False,True,
DA_d2_heldout200b/634,DA_d2_heldout200b,634,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Sigmoid colon cancer,Sigmoid cancer,low,6,0,1,False,True,
DA_d2_heldout200b/634,DA_d2_heldout200b,634,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Sigmoid colon cancer,Sigmoid cancer,high,6,1,1,False,True,
DA_d2_heldout200b/637,DA_d2_heldout200b,637,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Allergic reaction to vaccination,Urticaria,high,4,0,9,False,True,
DA_d2_heldout200b/637,DA_d2_heldout200b,637,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Allergic reaction to vaccination,Acute urticaria,high,6,0,9,False,True,
DA_d2_heldout200b/637,DA_d2_heldout200b,637,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Acute urticaria,Allergic reaction to vaccination,medium,6,2,9,False,True,
DA_d2_heldout200b/638,DA_d2_heldout200b,638,DA,unsafe_fold,legacy_substring,True,False,False,True,True,True,Histoplasmosis,Candidiasis,high,3,0,17,True,True,
DA_d2_heldout200b/638,DA_d2_heldout200b,638,DA,unsafe_fold,exact_synonym,True,True,True,True,True,False,Laryngeal histoplasmosis,Histoplasmosis,high,6,0,17,False,True,
DA_d2_heldout200b/638,DA_d2_heldout200b,638,DA,unsafe_fold,typed_relation,True,True,True,True,True,False,Laryngeal histoplasmosis,Histoplasmosis,high,6,3,17,False,True,
DA_d2_heldout200b/639,DA_d2_heldout200b,639,DA,control,legacy_substring,True,False,False,False,False,False,VP Shunt Infection,Brucellosis,medium,3,0,0,False,True,
DA_d2_heldout200b/639,DA_d2_heldout200b,639,DA,control,exact_synonym,True,False,False,False,False,False,VP Shunt Infection,Brucellosis,medium,3,0,0,False,True,
DA_d2_heldout200b/639,DA_d2_heldout200b,639,DA,control,typed_relation,True,False,False,False,False,False,VP Shunt Infection,Brucellosis,medium,3,0,0,False,True,
DA_d2_heldout200b/642,DA_d2_heldout200b,642,DA,control,legacy_substring,True,False,False,False,False,False,Pyogenic Liver Abscess,Fusobacterium infection,high,5,0,0,False,True,
DA_d2_heldout200b/642,DA_d2_heldout200b,642,DA,control,exact_synonym,True,False,False,False,False,False,Pyogenic Liver Abscess,Fusobacterium infection,high,5,0,0,False,True,
DA_d2_heldout200b/642,DA_d2_heldout200b,642,DA,control,typed_relation,True,False,False,False,False,False,Pyogenic Liver Abscess,Fusobacterium infection,high,5,0,0,False,True,
DA_d2_heldout200b/649,DA_d2_heldout200b,649,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,COVID-19,Pulmonary Embolism,high,4,0,2,True,True,
DA_d2_heldout200b/649,DA_d2_heldout200b,649,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,COVID-19 pneumonia,COVID-19,medium,5,0,2,False,True,
DA_d2_heldout200b/649,DA_d2_heldout200b,649,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,COVID-19 pneumonia,COVID-19,medium,5,1,2,False,True,
DA_d2_heldout200b/652,DA_d2_heldout200b,652,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Gram-negative bacteremia,Sepsis,high,3,0,5,False,True,
DA_d2_heldout200b/652,DA_d2_heldout200b,652,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Gram-negative bacteremia,Gram-negative bacillary sepsis,high,5,0,5,False,True,
DA_d2_heldout200b/652,DA_d2_heldout200b,652,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Gram-negative bacillary sepsis,Gram-negative bacteremia,high,5,2,5,False,True,
DA_d2_heldout200b/653,DA_d2_heldout200b,653,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Hepatic artery thrombosis,Bile Duct Dilatation,high,5,0,2,True,True,
DA_d2_heldout200b/653,DA_d2_heldout200b,653,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Hepatic artery thrombosis,Thrombosis,high,6,0,2,False,True,
DA_d2_heldout200b/653,DA_d2_heldout200b,653,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Hepatic artery thrombosis,Thrombosis,high,6,1,2,False,True,
DA_d2_heldout200b/660,DA_d2_heldout200b,660,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Ovarian serous adenocarcinoma,Ovarian cancer,high,6,0,5,False,True,
DA_d2_heldout200b/660,DA_d2_heldout200b,660,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,BRCA-1 mutated ovarian cancer,Metastatic ovarian cancer,high,6,0,5,False,True,
DA_d2_heldout200b/660,DA_d2_heldout200b,660,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,BRCA-1 mutated ovarian cancer,Metastatic ovarian cancer,high,6,3,5,False,True,
DA_d2_heldout200b/661,DA_d2_heldout200b,661,DA,control,legacy_substring,True,False,False,False,False,False,Leiomyoma of the Uterine Tube,Cellular leiomyoma,high,6,0,0,False,True,
DA_d2_heldout200b/661,DA_d2_heldout200b,661,DA,control,exact_synonym,True,False,False,False,False,False,Leiomyoma of the Uterine Tube,Cellular leiomyoma,high,6,0,0,False,True,
DA_d2_heldout200b/661,DA_d2_heldout200b,661,DA,control,typed_relation,True,False,False,False,False,False,Leiomyoma of the Uterine Tube,Uterine Leiomyoma,high,6,1,0,False,True,
DA_d2_heldout200b/662,DA_d2_heldout200b,662,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Hemophagocytic Lymphohistiocytosis (HLH),Influenza-associated encephalitis,high,6,0,2,True,True,
DA_d2_heldout200b/662,DA_d2_heldout200b,662,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Hemophagocytic Lymphohistiocytosis (HLH),Hemophagocytic lymphohistiocytosis,high,6,0,2,False,True,
DA_d2_heldout200b/662,DA_d2_heldout200b,662,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Hemophagocytic Lymphohistiocytosis (HLH),Influenza-associated encephalitis,medium,6,1,2,False,True,
DA_d2_heldout200b/665,DA_d2_heldout200b,665,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Squamous cell carcinoma of the tongue,Tongue atrophy and deviation due to tumor invasion,high,6,0,5,True,True,
DA_d2_heldout200b/665,DA_d2_heldout200b,665,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Human papillomavirus (HPV)-related squamous cell carcinoma,Squamous cell carcinoma of the tongue,medium,6,0,5,False,True,
DA_d2_heldout200b/665,DA_d2_heldout200b,665,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Human papillomavirus (HPV)-related squamous cell carcinoma,Squamous cell carcinoma of the tongue,medium,6,0,5,False,True,
DA_d2_heldout200b/671,DA_d2_heldout200b,671,DA,control,legacy_substring,True,False,False,False,False,False,CSF Leak,Chiari Malformation,high,3,0,0,False,True,
DA_d2_heldout200b/671,DA_d2_heldout200b,671,DA,control,exact_synonym,True,False,False,False,False,False,CSF Leak,Chiari Malformation,high,3,0,0,False,True,
DA_d2_heldout200b/671,DA_d2_heldout200b,671,DA,control,typed_relation,True,False,False,False,False,False,CSF Leak,Chiari Malformation,high,3,0,0,False,True,
DA_d2_heldout200b/681,DA_d2_heldout200b,681,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Amyloidosis,Restrictive Cardiomyopathy,high,3,0,3,True,True,
DA_d2_heldout200b/681,DA_d2_heldout200b,681,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Cardiac Amyloidosis,Amyloidosis,high,4,0,3,False,True,
DA_d2_heldout200b/681,DA_d2_heldout200b,681,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Cardiac Amyloidosis,Amyloidosis,high,4,1,3,False,True,
DA_d2_heldout200b/687,DA_d2_heldout200b,687,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Epstein-Barr Virus (EBV) Encephalitis,Meningoencephalitis,high,6,0,1,False,True,
DA_d2_heldout200b/687,DA_d2_heldout200b,687,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,EBV Meningoencephalitis,Epstein-Barr Virus (EBV) Encephalitis,high,6,0,1,False,True,
DA_d2_heldout200b/687,DA_d2_heldout200b,687,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,EBV Meningoencephalitis,Epstein-Barr Virus (EBV) Encephalitis,high,6,1,1,False,True,
DA_d2_heldout200b/692,DA_d2_heldout200b,692,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Infected mediastinal cyst,Abscess,high,6,0,5,False,True,
DA_d2_heldout200b/692,DA_d2_heldout200b,692,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Mediastinal abscess,Abscess,high,6,0,5,False,True,
DA_d2_heldout200b/692,DA_d2_heldout200b,692,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Mediastinal abscess,Abscess,high,6,2,5,False,True,
DA_d2_heldout200b/693,DA_d2_heldout200b,693,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Psoas Abscess,Klebsiella pneumoniae infection,high,5,0,2,False,True,
DA_d2_heldout200b/693,DA_d2_heldout200b,693,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Psoas Abscess,Klebsiella pneumoniae infection,high,6,0,2,False,True,
DA_d2_heldout200b/693,DA_d2_heldout200b,693,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Psoas Abscess,Klebsiella pneumoniae infection,high,6,1,2,False,True,
DA_d2_heldout200b/701,DA_d2_heldout200b,701,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Ruptured Pseudoaneurysm,Hemorrhage,high,4,0,6,True,True,
DA_d2_heldout200b/701,DA_d2_heldout200b,701,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Ruptured Pseudoaneurysm of the Inferior Mesenteric Artery,Ruptured Pseudoaneurysm,high,6,0,6,False,True,
DA_d2_heldout200b/701,DA_d2_heldout200b,701,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Ruptured Pseudoaneurysm of the Inferior Mesenteric Artery,Rupture of pseudoaneurysm,high,6,4,6,False,True,
DA_d2_heldout200b/702,DA_d2_heldout200b,702,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Sciatic hernia,Incercerated hernia,high,5,0,2,True,True,
DA_d2_heldout200b/702,DA_d2_heldout200b,702,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Sciatic hernia with incarcerated bowel loops,Sciatic hernia,high,6,0,2,False,True,
DA_d2_heldout200b/702,DA_d2_heldout200b,702,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Sciatic hernia with incarcerated bowel loops,Sciatic hernia,high,6,1,2,False,True,
DA_d2_heldout200b/705,DA_d2_heldout200b,705,DA,unsafe_fold,legacy_substring,True,False,False,False,False,False,Listeriosis,,high,1,0,3,True,True,
DA_d2_heldout200b/705,DA_d2_heldout200b,705,DA,unsafe_fold,exact_synonym,True,False,False,False,False,False,Pregnancy-associated listeriosis,Listeriosis,high,2,0,3,False,True,
DA_d2_heldout200b/705,DA_d2_heldout200b,705,DA,unsafe_fold,typed_relation,True,False,False,False,False,False,Pregnancy-associated listeriosis,Listeriosis,high,2,1,3,False,True,
DA_d2_heldout200b/706,DA_d2_heldout200b,706,DA,control,legacy_substring,True,False,False,False,False,False,Compartment Syndrome,Rhabdomyolysis,medium,5,0,0,False,True,
DA_d2_heldout200b/706,DA_d2_heldout200b,706,DA,control,exact_synonym,True,False,False,False,False,False,Compartment Syndrome,Rhabdomyolysis,medium,5,0,0,False,True,
