case_key,slice_id,family,source_id,arm,success,raw_gold_recall,gold_rank,strict_top1,champion_label,champion_confidence,top1_probability,margin,cache_hit,error
DA_d2_heldout200b/518,DA_d2_heldout200b,DA,518,typed_event_graph,True,False,,False,Adult-onset Still's disease (AOSD) with pericarditis and arthritis,0.3,0.3,low,False,
DA_d2_heldout200b/523,DA_d2_heldout200b,DA,523,raw_vignette,True,False,,False,Acute hepatitis C virus infection with acute-on-chronic liver failure,0.85,0.85,high,False,
DA_d2_heldout200b/523,DA_d2_heldout200b,DA,523,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/523,DA_d2_heldout200b,DA,523,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/524,DA_d2_heldout200b,DA,524,raw_vignette,True,False,,False,Acute embolic cerebral infarction (multiple acute embolic infarcts) secondary to thoracic aortic intraluminal thrombus,0.85,0.85,high,False,
DA_d2_heldout200b/524,DA_d2_heldout200b,DA,524,flat_facts,True,False,,False,Acute embolic stroke (left hemiparesis) due to thoracic aortic thrombus,0.85,0.85,high,False,
DA_d2_heldout200b/524,DA_d2_heldout200b,DA,524,typed_event_graph,True,False,,False,Acute embolic stroke (multiple acute embolic infarcts) secondary to thoracic aortic intraluminal thrombus (aortic source embolism),0.85,0.7,high,False,
DA_d2_heldout200b/527,DA_d2_heldout200b,DA,527,raw_vignette,True,False,,False,Compound heterozygous hemoglobin E and hemoglobin Tak disease,0.9,0.85,high,False,
DA_d2_heldout200b/527,DA_d2_heldout200b,DA,527,flat_facts,True,False,,False,Polycythemia due to hemoglobin Tak variant (compound heterozygosity with hemoglobin E) presenting with recurrent intracerebral hemorrhages,0.92,0.92,high,False,
DA_d2_heldout200b/527,DA_d2_heldout200b,DA,527,typed_event_graph,True,False,,False,Compound heterozygous hemoglobinopathy (Hb Tak/Hb E) with high oxygen affinity erythrocytosis and recurrent intracerebral hemorrhage,0.85,0.85,high,False,
DA_d2_heldout200b/532,DA_d2_heldout200b,DA,532,raw_vignette,True,False,,False,SVC syndrome secondary to lipomatous hypertrophy of the interatrial septum,0.85,0.85,high,False,
DA_d2_heldout200b/532,DA_d2_heldout200b,DA,532,flat_facts,True,False,,False,Superior vena cava lipoma causing partial obstruction,0.7,0.7,high,False,
DA_d2_heldout200b/532,DA_d2_heldout200b,DA,532,typed_event_graph,True,False,,False,Superior vena cava syndrome due to primary lipoma of the superior vena cava,0.55,0.55,medium,False,
DA_d2_heldout200b/536,DA_d2_heldout200b,DA,536,raw_vignette,True,False,,False,Chronic cavitary pulmonary aspergillosis (CCPA) with aspergilloma and bronchopleural fistula,0.85,0.85,high,False,
DA_d2_heldout200b/536,DA_d2_heldout200b,DA,536,flat_facts,True,False,,False,"Chronic pulmonary aspergillosis (aspergilloma) due to Aspergillus niger, with right pneumothorax and acute exudative pleuritis, in a patient with asthma, post-COVID-19",0.85,0.7,high,False,
DA_d2_heldout200b/536,DA_d2_heldout200b,DA,536,typed_event_graph,True,False,,False,Chronic pulmonary aspergillosis (chronic cavitary pulmonary aspergillosis with aspergilloma) complicated by right pneumothorax,0.85,0.85,high,False,
DA_d2_heldout200b/540,DA_d2_heldout200b,DA,540,raw_vignette,True,False,,False,Diabetic ketoacidosis complicated by acute kidney injury (acute tubular necrosis with oxalate crystal deposition) and cardiac tamponade due to pericardial effusion,0.85,0.85,high,False,
DA_d2_heldout200b/540,DA_d2_heldout200b,DA,540,flat_facts,False,False,,False,,,,,False,champion/runner must be the first two ranked candidates
DA_d2_heldout200b/540,DA_d2_heldout200b,DA,540,typed_event_graph,True,False,,False,"Ethylene glycol poisoning with acute oxalate nephropathy and acute kidney injury, complicated by uremic pericardial effusion and altered mental status",0.85,0.7,high,False,
DA_d2_heldout200b/548,DA_d2_heldout200b,DA,548,raw_vignette,True,False,,False,"Rhabdomyolysis-induced acute kidney injury (acute tubular necrosis) due to drug-induced rhabdomyolysis, likely statin-fibrate interaction or other myotoxic drug",0.85,0.85,high,False,
DA_d2_heldout200b/548,DA_d2_heldout200b,DA,548,flat_facts,True,False,,False,"Acute kidney injury (AKI) stage 3 due to drug-induced rhabdomyolysis with acute tubular necrosis, complicated by hyperkalemia and hyperphosphatemia",0.85,0.85,high,False,
DA_d2_heldout200b/548,DA_d2_heldout200b,DA,548,typed_event_graph,True,False,,False,Drug-induced rhabdomyolysis (likely statin-associated) causing acute tubular necrosis and acute kidney injury (AKI stage 3) with myoglobinuria,0.85,0.7,high,False,
DA_d2_heldout200b/549,DA_d2_heldout200b,DA,549,raw_vignette,True,False,,False,"Systemic lupus erythematosus, lupus nephritis class IV (diffuse proliferative) with cellular crescents",0.85,0.85,high,False,
DA_d2_heldout200b/549,DA_d2_heldout200b,DA,549,flat_facts,True,False,,False,"Systemic lupus erythematosus with lupus nephritis (class IV, diffuse proliferative) with crescents, presenting as rapidly progressive glomerulonephritis with acute kidney injury",0.72,0.72,high,False,
DA_d2_heldout200b/549,DA_d2_heldout200b,DA,549,typed_event_graph,True,False,,False,Systemic lupus erythematosus with diffuse proliferative lupus nephritis (class IV) with cellular crescents,0.85,0.85,high,False,
DA_d2_heldout200b/560,DA_d2_heldout200b,DA,560,raw_vignette,True,False,,False,"Graves' disease with thyrotoxicosis, atrial fibrillation, heart failure, and pulmonary embolism",0.85,0.85,high,False,
DA_d2_heldout200b/560,DA_d2_heldout200b,DA,560,flat_facts,True,False,,False,"Graves disease with thyrotoxic heart disease, rapid atrial fibrillation, biventricular failure (LVEF 39%), and acute pulmonary embolism with intracardiac thrombi",0.85,0.85,high,False,
DA_d2_heldout200b/560,DA_d2_heldout200b,DA,560,typed_event_graph,True,False,,False,Graves病伴甲状腺毒症、快速房颤、风湿性心脏病（二尖瓣狭窄及反流）所致心力衰竭，并发心内血栓和肺栓塞,0.7,0.7,high,False,
DA_d2_heldout200b/565,DA_d2_heldout200b,DA,565,raw_vignette,True,False,,False,"ALK-positive lung adenocarcinoma (right upper lobe) with paraneoplastic polyarthritis, stage IV (metastatic)",0.9,0.9,high,False,
DA_d2_heldout200b/565,DA_d2_heldout200b,DA,565,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/565,DA_d2_heldout200b,DA,565,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/566,DA_d2_heldout200b,DA,566,raw_vignette,True,False,,False,"Diffuse large B-cell lymphoma (DLBCL), non-specified subtype, stage IV with right chylothorax",0.85,0.68,medium,False,
DA_d2_heldout200b/566,DA_d2_heldout200b,DA,566,flat_facts,True,False,,False,Primary mediastinal large B-cell lymphoma (PMBCL) with right pleural effusion and lung atelectasis,0.82,0.82,high,False,
DA_d2_heldout200b/566,DA_d2_heldout200b,DA,566,typed_event_graph,True,False,,False,"Marginal zone lymphoma (extranodal B-cell lymphoma) with pleural and mediastinal involvement, stage IV",0.35,0.35,medium,False,
DA_d2_heldout200b/569,DA_d2_heldout200b,DA,569,raw_vignette,True,False,,False,Stress-induced cardiomyopathy (Takotsubo syndrome) secondary to COVID-19 infection,0.35,0.35,low,False,
DA_d2_heldout200b/569,DA_d2_heldout200b,DA,569,flat_facts,True,False,,False,COVID-19 associated cardiac injury with transient left ventricular dysfunction and QT prolongation leading to cardiac arrest,0.45,0.45,medium,False,
DA_d2_heldout200b/569,DA_d2_heldout200b,DA,569,typed_event_graph,True,False,,False,COVID-19 associated stress cardiomyopathy (Takotsubo syndrome) with hypokalemia-induced QT prolongation and cardiac arrest,0.35,0.35,medium,False,
DA_d2_heldout200b/574,DA_d2_heldout200b,DA,574,raw_vignette,True,False,,False,"Erdheim-Chester disease with multifocal arterial involvement (right renal artery occlusion, left renal, celiac trunk, and superior mesenteric artery stenosis) causing refractory hypertension and right kidney atrophy",0.65,0.65,medium,False,
DA_d2_heldout200b/574,DA_d2_heldout200b,DA,574,flat_facts,True,False,,False,"Erdheim-Chester disease with retroperitoneal fibrosis causing left renal artery stenosis and right kidney atrophy, presenting with renovascular hypertension and acute heart failure",0.45,0.45,medium,False,
DA_d2_heldout200b/574,DA_d2_heldout200b,DA,574,typed_event_graph,True,False,,False,Erdheim-Chester disease with renovascular hypertension and right kidney atrophy,0.7,0.6,high,False,
DA_d2_heldout200b/575,DA_d2_heldout200b,DA,575,raw_vignette,True,False,,False,"Plasmodium falciparum malaria, uncomplicated",0.8,0.8,high,False,
DA_d2_heldout200b/575,DA_d2_heldout200b,DA,575,flat_facts,True,False,,False,Uncomplicated mixed Plasmodium falciparum and Plasmodium ovale malaria,0.5,0.5,medium,False,
DA_d2_heldout200b/575,DA_d2_heldout200b,DA,575,typed_event_graph,True,False,,False,Acute Plasmodium falciparum malaria with thrombocytopenia,0.9,0.85,high,False,
DA_d2_heldout200b/578,DA_d2_heldout200b,DA,578,raw_vignette,True,False,,False,Thymic squamous cell carcinoma (thymic carcinoma) with pulmonary embolism,0.85,0.85,high,False,
DA_d2_heldout200b/578,DA_d2_heldout200b,DA,578,flat_facts,True,False,,False,"Thymic squamous cell carcinoma (anterior mediastinal mass) with pulmonary embolism, acute kidney injury, and anemia",0.7,0.7,high,False,
DA_d2_heldout200b/578,DA_d2_heldout200b,DA,578,typed_event_graph,True,False,,False,Thymic squamous cell carcinoma with pulmonary embolism,0.65,0.65,high,False,
DA_d2_heldout200b/582,DA_d2_heldout200b,DA,582,raw_vignette,True,False,,False,Pancreatic head adenocarcinoma (ductal) with paraneoplastic necrotizing myopathy / rhabdomyolysis and acute kidney injury,0.85,0.85,high,False,
DA_d2_heldout200b/582,DA_d2_heldout200b,DA,582,flat_facts,True,False,,False,"Pancreatic ductal adenocarcinoma (head) with obstructive jaundice, paraneoplastic myositis with rhabdomyolysis and acute kidney injury",0.6,0.6,high,False,
DA_d2_heldout200b/582,DA_d2_heldout200b,DA,582,typed_event_graph,True,False,,False,Pancreatic head adenocarcinoma with paraneoplastic myositis and rhabdomyolysis causing acute kidney injury,0.65,0.65,medium,False,
DA_d2_heldout200b/587,DA_d2_heldout200b,DA,587,raw_vignette,True,False,,False,Drug-induced interstitial lung disease (DI-ILD) secondary to paclitaxel/carboplatin chemotherapy,0.85,0.55,high,False,
DA_d2_heldout200b/587,DA_d2_heldout200b,DA,587,flat_facts,True,False,,False,Drug-induced interstitial lung disease (DI-ILD) secondary to paclitaxel/carboplatin chemotherapy,0.45,0.45,high,False,
DA_d2_heldout200b/587,DA_d2_heldout200b,DA,587,typed_event_graph,True,False,,False,Chemotherapy-induced interstitial lung disease (drug-induced pneumonitis) secondary to prior TC chemotherapy,0.75,0.75,high,False,
DA_d2_heldout200b/589,DA_d2_heldout200b,DA,589,raw_vignette,True,False,,False,Empyema with septic shock due to Vibrio vulnificus infection in a patient with cirrhosis (Child-Pugh C) and history of CML,0.85,0.7,high,False,
DA_d2_heldout200b/589,DA_d2_heldout200b,DA,589,flat_facts,False,False,,False,,,,,False,champion/runner must be the first two ranked candidates
DA_d2_heldout200b/589,DA_d2_heldout200b,DA,589,typed_event_graph,True,False,,False,Spontaneous bacterial empyema (SBE) complicating hepatic hydrothorax in end-stage liver disease,0.85,0.85,high,False,
DA_d2_heldout200b/591,DA_d2_heldout200b,DA,591,raw_vignette,True,False,,False,Non-ST-elevation myocardial infarction (NSTEMI) due to acute thrombus formation on an eroded atherosclerotic plaque in the proximal left anterior descending artery,0.8,0.7,high,False,
DA_d2_heldout200b/591,DA_d2_heldout200b,DA,591,flat_facts,True,False,,False,Acute non-ST-elevation myocardial infarction (NSTEMI) due to LAD plaque erosion with thrombus formation,0.45,0.45,medium,False,
DA_d2_heldout200b/591,DA_d2_heldout200b,DA,591,typed_event_graph,True,False,,False,Acute non-ST-elevation myocardial infarction (NSTEMI) due to acute thrombotic occlusion of the left anterior descending coronary artery,0.85,0.85,high,False,
DA_d2_heldout200b/596,DA_d2_heldout200b,DA,596,raw_vignette,True,False,,False,Sarcoidosis with granulomatous interstitial nephritis and hypercalcemia,0.85,0.55,high,False,
DA_d2_heldout200b/596,DA_d2_heldout200b,DA,596,flat_facts,True,False,,False,Sarcoidosis with granulomatous interstitial nephritis and hypercalcemia,0.72,0.72,high,False,
DA_d2_heldout200b/596,DA_d2_heldout200b,DA,596,typed_event_graph,True,False,,False,Sarcoidosis with renal involvement (granulomatous interstitial nephritis) and hypercalcemia,0.85,0.55,high,False,
DA_d2_heldout200b/600,DA_d2_heldout200b,DA,600,raw_vignette,True,False,,False,"Dermatomyositis (anti-SAE antibody positive, Wong-type)",0.9,0.85,high,False,
DA_d2_heldout200b/600,DA_d2_heldout200b,DA,600,flat_facts,True,False,,False,Dermatomyositis (anti-SAE positive) with interstitial lung disease and Wong-type skin involvement,0.85,0.85,high,False,
DA_d2_heldout200b/600,DA_d2_heldout200b,DA,600,typed_event_graph,True,False,,False,Anti-SAE antibody-positive dermatomyositis with interstitial lung disease and Wong-type skin involvement,0.85,0.85,high,False,
DA_d2_heldout200b/601,DA_d2_heldout200b,DA,601,raw_vignette,True,False,,False,Parotid gland carcinoma (T2N2B) with ectopic ACTH secretion causing Cushing's syndrome,0.9,0.85,high,False,
DA_d2_heldout200b/601,DA_d2_heldout200b,DA,601,flat_facts,True,False,,False,"Left parotid gland carcinoma with ectopic ACTH secretion causing Cushing's syndrome, stage T2N2B, with lymphovascular and perineural invasion, and metastases to 5/47 lymph nodes",0.85,0.85,high,False,
DA_d2_heldout200b/601,DA_d2_heldout200b,DA,601,typed_event_graph,True,False,,False,腮腺原发性产生ACTH的癌（腺癌或未分化癌）伴异位ACTH综合征（库欣综合征）及淋巴结转移,0.75,0.75,medium,False,
DA_d2_heldout200b/611,DA_d2_heldout200b,DA,611,raw_vignette,True,False,,False,"Polyarteritis nodosa (PAN) with coronary artery involvement, renal infarction, and hepatosplenomegaly",0.45,0.45,medium,False,
DA_d2_heldout200b/611,DA_d2_heldout200b,DA,611,flat_facts,True,False,,False,Adult Kawasaki disease with coronary artery aneurysms/ectasia and thrombosis,0.55,0.55,medium,False,
DA_d2_heldout200b/611,DA_d2_heldout200b,DA,611,typed_event_graph,True,False,,False,Adult-onset Kawasaki disease with coronary artery aneurysms and thrombosis presenting as acute coronary syndrome,0.7,0.7,high,False,
DA_d2_heldout200b/615,DA_d2_heldout200b,DA,615,raw_vignette,True,False,,False,Invasive Klebsiella pneumoniae syndrome with pyogenic liver abscess and multifocal osteomyelitis in a patient with type 2 diabetes and alcohol use disorder,0.92,0.85,high,False,
DA_d2_heldout200b/615,DA_d2_heldout200b,DA,615,flat_facts,True,False,,False,"Invasive Klebsiella pneumoniae syndrome with pyogenic liver abscess, multifocal osteomyelitis, and septic shock in a 52-year-old man with type 2 diabetes and alcohol use disorder",0.92,0.88,high,False,
DA_d2_heldout200b/615,DA_d2_heldout200b,DA,615,typed_event_graph,True,False,,False,"Invasive Klebsiella pneumoniae syndrome (hypermucoviscous strain) with pyogenic liver abscess, multifocal osteomyelitis, and soft-tissue infections, complicated by septic shock",0.85,0.85,high,False,
DA_d2_heldout200b/618,DA_d2_heldout200b,DA,618,raw_vignette,True,False,,False,"Diffuse large B-cell lymphoma, non-germinal center (activated B-cell) type, involving the right cavernous sinus, pleura, and mediastinal/mesenteric lymph nodes",0.75,0.75,high,False,
DA_d2_heldout200b/618,DA_d2_heldout200b,DA,618,flat_facts,True,False,,False,Secondary central nervous system involvement by systemic CD5+ CD10− B-cell lymphoma (consistent with CLL/SLL) presenting as right cavernous sinus syndrome with thoracic involvement,0.85,0.8,medium,False,
DA_d2_heldout200b/618,DA_d2_heldout200b,DA,618,typed_event_graph,True,False,,False,Mantle cell lymphoma (MCL) with cavernous sinus and pleural involvement,0.45,0.45,high,False,
DA_d2_heldout200b/619,DA_d2_heldout200b,DA,619,raw_vignette,True,False,,False,"Microscopic polyangiitis (ANCA-associated vasculitis) with diffuse alveolar hemorrhage, glomerulonephritis, and myocarditis",0.35,0.35,medium,False,
DA_d2_heldout200b/619,DA_d2_heldout200b,DA,619,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/619,DA_d2_heldout200b,DA,619,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/620,DA_d2_heldout200b,DA,620,raw_vignette,True,False,,False,Disseminated Talaromyces marneffei infection involving liver and spleen in an immunocompromised patient with acute promyelocytic leukemia on maintenance chemotherapy,0.85,0.85,high,False,
DA_d2_heldout200b/620,DA_d2_heldout200b,DA,620,flat_facts,True,False,,False,Disseminated trichosporonosis (Trichosporon asahii) with hepatosplenic abscesses,0.6,0.6,high,False,
DA_d2_heldout200b/620,DA_d2_heldout200b,DA,620,typed_event_graph,True,False,,False,"Disseminated trichosporonosis (Trichosporon species) with hepatosplenic abscesses, complicating neutropenia from maintenance chemotherapy for acute promyelocytic leukemia",0.45,0.45,medium,False,
DA_d2_heldout200b/621,DA_d2_heldout200b,DA,621,raw_vignette,True,False,,False,Primary adrenal choriocarcinoma (extragonadal germ cell tumor),0.85,0.85,high,False,
DA_d2_heldout200b/621,DA_d2_heldout200b,DA,621,flat_facts,True,False,,False,"Extragonadal retroperitoneal choriocarcinoma (non-seminomatous germ cell tumor) with pulmonary metastases, stage IV, complicated by retroperitoneal hemorrhage and SIADH (hyponatremia)",0.7,0.7,medium,False,
DA_d2_heldout200b/621,DA_d2_heldout200b,DA,621,typed_event_graph,True,False,,False,"Extragonadal retroperitoneal germ cell tumor (choriocarcinoma) with pulmonary metastases, presenting as hemorrhagic retroperitoneal mass and elevated β-hCG",0.9,0.75,high,False,
DA_d2_heldout200b/622,DA_d2_heldout200b,DA,622,raw_vignette,True,False,,False,"Diffuse idiopathic skeletal hyperostosis (DISH) with large anterior cervical osteophytes causing esophageal compression and dysphagia, and possible hypoglossal nerve compression contributing to tongue atrophy",0.75,0.75,high,False,
DA_d2_heldout200b/622,DA_d2_heldout200b,DA,622,flat_facts,True,False,,False,"Squamous cell carcinoma of the hypopharynx with retropharyngeal extension and hypoglossal nerve palsy (CN XII) causing tongue paralysis and atrophy, with dysphagia and aspiration",0.55,0.55,medium,False,
DA_d2_heldout200b/622,DA_d2_heldout200b,DA,622,typed_event_graph,False,False,,False,,,,,False,champion/runner must be the first two ranked candidates
DA_d2_heldout200b/627,DA_d2_heldout200b,DA,627,raw_vignette,True,False,,False,"Acute interstitial pancreatitis with pancreatic pseudocyst and pancreatic duct disruption (fistula), complicating pancreatic duct anomaly (likely pancreas divisum)",0.85,0.85,high,False,
DA_d2_heldout200b/627,DA_d2_heldout200b,DA,627,flat_facts,True,False,,False,"Acute interstitial pancreatitis complicated by pseudocyst with gastric outlet obstruction, pancreatic ascites, and pancreaticopleural fistula with right pleural effusion, secondary to pancreatic duct anomaly (likely pancreas divisum)",0.85,0.85,high,False,
DA_d2_heldout200b/627,DA_d2_heldout200b,DA,627,typed_event_graph,True,False,,False,"Acute interstitial pancreatitis with pancreatic pseudocyst, complicated by pancreatic ascites and pleural effusion due to pancreatic duct disruption, in the setting of alcohol use disorder and pancreatic duct anomaly",0.85,0.7,high,False,
DA_d2_heldout200b/630,DA_d2_heldout200b,DA,630,raw_vignette,True,False,,False,Pulmonary blastomycosis with possible disseminated infection (Horner's syndrome),0.85,0.85,high,False,
DA_d2_heldout200b/630,DA_d2_heldout200b,DA,630,flat_facts,True,False,,False,Disseminated blastomycosis with pulmonary and central nervous system involvement,0.85,0.85,high,False,
DA_d2_heldout200b/630,DA_d2_heldout200b,DA,630,typed_event_graph,True,False,,False,Disseminated blastomycosis with pulmonary consolidation and CNS involvement (right-sided ptosis and anisocoria),0.85,0.85,high,False,
DA_d2_heldout200b/633,DA_d2_heldout200b,DA,633,raw_vignette,True,False,,False,Coccidioidal meningitis (Coccidioides immitis/posadasii),0.85,0.7,high,False,
DA_d2_heldout200b/633,DA_d2_heldout200b,DA,633,flat_facts,True,False,,False,Disseminated coccidioidomycosis with coccidioidal meningitis (Coccidioides immitis/posadasii),0.92,0.92,high,False,
DA_d2_heldout200b/633,DA_d2_heldout200b,DA,633,typed_event_graph,True,False,,False,Coccidioidal meningitis (disseminated coccidioidomycosis) with pulmonary involvement,0.85,0.85,high,False,
DA_d2_heldout200b/636,DA_d2_heldout200b,DA,636,raw_vignette,True,False,,False,"Acute bacterial mastitis of the right breast due to Streptococcus agalactiae, without abscess formation",0.85,0.85,high,False,
DA_d2_heldout200b/636,DA_d2_heldout200b,DA,636,flat_facts,True,False,,False,"Recurrent acute bacterial mastitis of the right breast due to Streptococcus agalactiae in a lactating postpartum woman, without abscess formation",0.85,0.85,high,False,
DA_d2_heldout200b/636,DA_d2_heldout200b,DA,636,typed_event_graph,True,False,,False,"Lymphocytic hypophysitis (postpartum) with hyperprolactinemia and galactorrhea-amenorrhea, complicated by right puerperal mastitis due to Streptococcus agalactiae",0.35,0.35,medium,False,
DA_d2_heldout200b/649,DA_d2_heldout200b,DA,649,raw_vignette,True,False,,False,COVID-19 pneumonia with acute respiratory distress syndrome (ARDS) in pregnancy,0.85,0.8,high,False,
DA_d2_heldout200b/649,DA_d2_heldout200b,DA,649,flat_facts,True,False,,False,"Severe COVID-19 pneumonia with acute respiratory distress syndrome (ARDS) and hypercoagulable state (thrombosis, thrombocytopenia, transaminitis) requiring extracorporeal membrane oxygenation (ECMO) support",0.65,0.65,high,False,
DA_d2_heldout200b/649,DA_d2_heldout200b,DA,649,typed_event_graph,True,False,,False,"Severe COVID-19 pneumonia with acute respiratory distress syndrome (ARDS) and pulmonary embolism, complicating pregnancy at 27 weeks, with associated coagulopathy and placental insufficiency",0.72,0.72,high,False,
DA_d2_heldout200b/660,DA_d2_heldout200b,DA,660,raw_vignette,True,False,,False,Recurrent metastatic high-grade serous ovarian carcinoma (papillary serous adenocarcinoma) with somatic BRCA1 mutation,0.95,0.95,high,False,
DA_d2_heldout200b/660,DA_d2_heldout200b,DA,660,flat_facts,True,False,,False,"Recurrent papillary serous adenocarcinoma of the ovary, stage IV (metastatic to liver, spleen, pleura, and cecum), with somatic BRCA-1 mutation",0.85,0.85,high,False,
DA_d2_heldout200b/660,DA_d2_heldout200b,DA,660,typed_event_graph,True,False,,False,"Recurrent stage IIIC papillary serous adenocarcinoma of the ovary with metastases to liver, cecum, right pleura, abdominal masses, and spleen, and somatic BRCA-1 mutation",0.95,0.9,high,False,
DA_d2_heldout200b/662,DA_d2_heldout200b,DA,662,raw_vignette,True,False,,False,Peripheral T-cell lymphoma (PTCL) with secondary hemophagocytic lymphohistiocytosis (HLH),0.65,0.65,high,False,
DA_d2_heldout200b/662,DA_d2_heldout200b,DA,662,flat_facts,True,False,,False,Influenza A-associated encephalopathy with secondary hemophagocytic lymphohistiocytosis,0.35,0.35,medium,False,
DA_d2_heldout200b/662,DA_d2_heldout200b,DA,662,typed_event_graph,True,False,,False,Hemophagocytic lymphohistiocytosis (HLH) secondary to influenza A infection with central nervous system involvement,0.45,0.45,medium,False,
DA_d2_heldout200b/676,DA_d2_heldout200b,DA,676,raw_vignette,True,False,,False,Neuroleptic malignant syndrome (NMS),0.85,0.85,high,False,
DA_d2_heldout200b/676,DA_d2_heldout200b,DA,676,flat_facts,True,False,,False,Neuroleptic malignant syndrome with reversible splenial lesion (CLOCCs),0.85,0.7,high,False,
DA_d2_heldout200b/676,DA_d2_heldout200b,DA,676,typed_event_graph,True,False,,False,Neuroleptic malignant syndrome (NMS),0.85,0.7,high,False,
DA_d2_heldout200b/687,DA_d2_heldout200b,DA,687,raw_vignette,True,False,,False,Acute Epstein-Barr virus (EBV) meningoencephalitis with cerebral infarction and subdural hemorrhage,0.85,0.85,high,False,
DA_d2_heldout200b/687,DA_d2_heldout200b,DA,687,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/687,DA_d2_heldout200b,DA,687,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/698,DA_d2_heldout200b,DA,698,raw_vignette,True,False,,False,Invasive pulmonary aspergillosis with cerebral aspergillus abscess (acute),0.85,0.55,medium,False,
DA_d2_heldout200b/698,DA_d2_heldout200b,DA,698,flat_facts,True,False,,False,Invasive pulmonary aspergillosis with cerebral aspergillosis (brain abscess),0.85,0.85,high,False,
DA_d2_heldout200b/698,DA_d2_heldout200b,DA,698,typed_event_graph,True,False,,False,Invasive pulmonary aspergillosis with cerebral aspergillosis (left parietal brain abscess),0.85,0.85,high,False,
DA_d2_heldout200b/703,DA_d2_heldout200b,DA,703,raw_vignette,True,False,,False,Uremic encephalopathy (uremic parkinsonism) with lentiform fork sign,0.75,0.7,high,False,
DA_d2_heldout200b/703,DA_d2_heldout200b,DA,703,flat_facts,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/703,DA_d2_heldout200b,DA,703,typed_event_graph,False,False,,False,,,,,False,construction_failure: flat fact source_quote must be a vignette substring
DA_d2_heldout200b/706,DA_d2_heldout200b,DA,706,raw_vignette,True,False,,False,Acute bilateral anterior compartment syndrome of the lower legs (exercise-induced) with peroneal nerve palsy and muscle necrosis,0.85,0.85,high,False,
DA_d2_heldout200b/706,DA_d2_heldout200b,DA,706,flat_facts,True,False,,False,Acute bilateral anterior compartment syndrome of the legs with rhabdomyolysis and bilateral peroneal nerve palsy,0.85,0.85,high,False,
DA_d2_heldout200b/706,DA_d2_heldout200b,DA,706,typed_event_graph,True,False,,False,Acute bilateral anterior compartment syndrome (exertional) with rhabdomyolysis and bilateral peroneal nerve palsy,0.85,0.85,high,False,
DA_d2_heldout200b/713,DA_d2_heldout200b,DA,713,raw_vignette,True,False,,False,"Bronchial asthma, severe persistent, acute exacerbation with type II respiratory failure (hypercapnic respiratory acidosis) and hypoxemia",0.85,0.82,high,False,
DA_d2_heldout200b/713,DA_d2_heldout200b,DA,713,flat_facts,True,False,,False,Acute severe asthma exacerbation with hypercapnic respiratory failure in a patient with poorly controlled asthma,0.85,0.65,high,False,
DA_d2_heldout200b/713,DA_d2_heldout200b,DA,713,typed_event_graph,True,False,,False,Acute severe asthma exacerbation with type II respiratory failure (hypercapnic respiratory acidosis) in a patient with poorly controlled eosinophilic asthma,0.85,0.85,high,False,
DA_d2_heldout200b/719,DA_d2_heldout200b,DA,719,raw_vignette,True,False,,False,Diffuse intrinsic pontine glioma (brainstem glioma),0.4,0.4,medium,False,
DA_d2_heldout200b/719,DA_d2_heldout200b,DA,719,flat_facts,True,False,,False,Brainstem glioma (low-grade) involving the right pons causing right facial nerve palsy,0.6,0.6,medium,False,
DA_d2_heldout200b/719,DA_d2_heldout200b,DA,719,typed_event_graph,True,False,,False,Dorsolateral pontine glioma (low-grade or high-grade),0.45,0.45,medium,False,
DA_d2_heldout200b/723,DA_d2_heldout200b,DA,723,raw_vignette,True,False,,False,胆囊黏液囊肿（伴发急性胰腺炎、肝损伤和急性肾损伤）,0.82,0.55,medium,False,
DA_d2_heldout200b/723,DA_d2_heldout200b,DA,723,flat_facts,True,False,,False,"Hyperadrenocorticism (Cushing's disease) with secondary pancreatitis, gallbladder mucocele, and hepatopathy",0.55,0.55,high,False,
DA_d2_heldout200b/723,DA_d2_heldout200b,DA,723,typed_event_graph,True,False,,False,"Hyperadrenocorticism (Cushing's syndrome) with secondary pancreatitis, gallbladder mucocele, and hepatopathy",0.85,0.85,high,False,
DA_d2_heldout200b/724,DA_d2_heldout200b,DA,724,raw_vignette,True,False,,False,Thymic carcinoma (malignant thymic epithelial tumor),0.95,0.9,high,False,
