dataset,slice,case_id,gold,layer,layer_aphhm,e7_locus,e7_correct,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_s2_n,e7_s3_n,e7_champion,v0_locus,v0_correct,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_s2_n,v0_s3_n,v0_champion,B06_correct,B06_locus,B06_agents_hit,B06_supervisor_hit,B06_gold_first_discussion_turn,B06_discussion_turns,B06_votes,B07_correct,B07_locus,B07_draft_hit,B07_refine_hit,B07_diagnose_hit,B07_has_refine,B07_recovered_after_refine_drop,B07_draft,B07_diagnose,B01_correct,B01_locus,B01_rag_hit,B01_gen_hit,B01_n_queries,B01_n_chunks,APHHM_locus,APHHM_correct,APHHM_tree_recall,APHHM_final_recall,APHHM_tree_n,APHHM_final_n,APHHM_gold_leaf,APHHM_gold_parent,APHHM_human_at1
da,d2_seq100,128,Cutaneous angiosarcoma,,,ok,1,True,True,True,52,5,Angiosarcoma,ok,1,True,True,True,16,5,Angiosarcoma,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Angiosarcoma"", ""Pigmented purpuric eruptions""]","[""Angiosarcoma"", ""Pigmented purpuric eruptions""]",1,gen_ok,False,True,4,12,final_ok,1,True,True,19,1,Angiosarcoma,Vascular Neoplasms,True
da,d2_seq100,129,Short-coupled polymorphic ventricular tachycardia/ventricular fibrillation (SC-PMVT/VF) variant of idiopathic ventricular fibrillation,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,46,5,Catecholaminergic polymorphic ventricular tachycardia,s3_hit_s4_miss,0,True,True,False,16,5,Catecholaminergic polymorphic ventricular tachycardia,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT)"", ""Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC)""]","[""Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT)"", ""Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC)""]",0,gen_hit_judge_miss,True,True,4,12,tree_hit_final_drop,0,True,False,19,1,Idiopathic Ventricular Fibrillation,Primary Arrhythmic Disorder,False
da,d2_seq100,132,Trifascicular heart block (Bifascicular block with first-degree AV block progressing to complete heart block),,,s2_miss,0,False,False,False,51,5,Sick sinus syndrome,s2_miss,1,False,False,False,19,5,Lev-Lenègre disease,0,agents_hit_supervisor_drop,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""High-degree atrioventricular (AV) block"", ""Pulmonary hypertension""]","[""High-degree atrioventricular (AV) block"", ""Pulmonary hypertension""]",1,rag_hit_gen_miss,True,False,4,12,tree_miss,1,False,False,39,5,,,False
da,d2_seq100,134,Lymphomatosis cerebri variant of diffuse large B-cell lymphoma (DLBCL),,aphhm_lose,s2_miss,1,False,False,False,45,5,Primary Central Nervous System Lymphoma,s2_miss,1,False,False,False,16,5,Primary Central Nervous System Lymphoma,1,supervisor_miss_but_scored_ok,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Primary Central Nervous System Lymphoma (PCNSL)"", ""Neuromyelitis Optica Spectrum Disorders (NMOSD)""]","[""Primary Central Nervous System Lymphoma (PCNSL)"", ""Neuromyelitis Optica Spectrum Disorders (NMOSD)""]",1,rag_miss,False,False,4,12,tree_miss,0,False,False,30,1,,,False
da,d2_seq100,137,Papillary hemangioma,base_win_rank,aphhm_lose,s2_hit_s3_drop,0,True,False,False,43,5,Dabska tumor,s2_hit_s3_drop,0,True,False,False,15,5,Dabska tumor,0,agents_hit_supervisor_drop,True,False,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Endovascular Papillary Angioendothelioma (Dabska Tumor)"", ""Hemangioma""]","[""Endovascular Papillary Angioendothelioma (Dabska Tumor)"", ""Hemangioma""]",0,rag_hit_gen_miss,True,False,4,12,tree_hit_final_drop,0,True,False,24,3,Hemangioma,Vascular Tumor,False
da,d2_seq100,139,Radioiodine-refractory vesicular thyroid carcinoma (VTC) with sinonasal metastasis,,aphhm_lose,s2_miss,0,False,False,False,46,5,Papillary thyroid carcinoma,s2_miss,0,False,False,False,18,5,Papillary thyroid carcinoma,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Metastatic Thyroid Cancer"", ""Juvenile Nasopharyngeal Angiofibroma""]","[""Metastatic Thyroid Cancer"", ""Juvenile Nasopharyngeal Angiofibroma""]",1,rag_miss,False,False,4,12,tree_miss,0,False,False,24,1,,,False
da,d2_seq100,140,Pheochromocytoma-induced cardiomyopathy,,aphhm_lose,s3_hit_s4_miss,0,True,True,False,51,5,Takotsubo cardiomyopathy,ok,1,True,True,True,16,5,Pheochromocytoma,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Takotsubo cardiomyopathy"", ""Pheochromocytoma""]","[""Takotsubo cardiomyopathy"", ""Pheochromocytoma""]",0,gen_hit_judge_miss,False,True,4,12,tree_hit_final_drop,0,True,False,25,2,Pheochromocytoma,Non-ischemic Cardiomyopathy,False
da,d2_seq100,147,Linear or annular lupus erythematosus panniculitis of the scalp (LALPS),,,s2_miss,0,False,False,False,53,5,Scleroderma en coup de sabre,s2_miss,0,False,False,False,20,5,Discoid lupus erythematosus,1,supervisor_miss_but_scored_ok,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Linear Scleroderma"", ""Frontal Fibrosing Alopecia""]","[""Linear Scleroderma"", ""Frontal Fibrosing Alopecia""]",0,rag_hit_gen_miss,True,False,4,12,tree_miss,1,False,False,50,5,,,False
da,d2_seq100,149,Giant cell tumor of soft tissue (GCT-ST),base_win_rank,,s3_hit_s4_miss,0,True,True,False,49,5,Erdheim-Chester disease,s3_hit_s4_miss,0,True,True,False,18,5,Erdheim-Chester disease,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Giant Cell Tumor"", ""Secondary Tumor related to Hodgkin Lymphoma""]","[""Giant Cell Tumor"", ""Secondary Tumor related to Hodgkin Lymphoma""]",1,gen_ok,True,True,4,12,final_ok,1,True,True,26,1,Giant Cell Tumor,Benign Tumor with Giant Cell Component,True
da,d2_seq100,150,Transient left abducens (cranial nerve VI) nerve palsy,base_win_recall,,s2_miss,0,False,False,False,52,5,Tolosa-Hunt syndrome,s2_miss,0,False,False,False,20,5,Tolosa-Hunt syndrome,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Abducens Nerve Palsy"", ""Complications of Sphenopalatine Ganglion Blockade""]","[""Abducens Nerve Palsy"", ""Complications of Sphenopalatine Ganglion Blockade""]",1,gen_ok,True,True,4,12,final_ok,1,True,True,99,1,Abducens nerve palsy,Inflammatory Sinonasal Disease,True
da,d2_seq100,151,Large middle cerebral artery territory embolic stroke,,,s2_miss,0,False,False,False,48,5,Cardioembolic stroke,s2_miss,0,False,False,False,17,5,Cardioembolic stroke,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Ischemic Stroke"", ""Cardioembolic Stroke due to Atrial Fibrillation""]","[""Ischemic Stroke"", ""Cardioembolic Stroke due to Atrial Fibrillation""]",1,rag_hit_gen_miss,True,False,4,12,tree_miss,1,False,False,14,3,,,False
da,d2_seq100,156,Drug-induced blepharitis and ectropion associated with TNF-α inhibitors (infliximab and adalimumab),,,s3_hit_s4_miss,1,True,True,False,48,5,Infliximab-induced ocular inflammation,s3_hit_s4_miss,1,True,True,False,15,5,Infliximab-induced ocular inflammation,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Blepharitis"", ""Ectropion""]","[""Blepharitis"", ""Ectropion""]",1,gen_ok,False,True,4,12,tree_hit_final_drop,1,True,False,47,2,Blepharitis,Inflammatory Bowel Disease-Associated Ocular Inflammation,False
da,d2_seq100,158,Bullous pilomatricoma,,,s2_miss,1,False,False,False,48,5,Pilomatrixoma,s2_miss,1,False,False,False,17,5,Pilomatrixoma,1,supervisor_miss_but_scored_ok,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Hidradenocarcinoma"", ""Cutaneous squamous cell carcinoma""]","[""Hidradenocarcinoma"", ""Cutaneous squamous cell carcinoma""]",1,rag_miss,False,False,4,12,final_ok,1,True,True,21,2,Pilomatricoma,Benign Skin Tumors,False
da,d2_seq100,161,Hemosiderotic fibrolipomatous tumor (HFLT),,aphhm_lose,s2_miss,1,False,False,False,53,5,Nora lesion,s2_hit_s3_drop,0,True,False,False,17,5,Nora lesion,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Glomus Tumor"", ""Phosphaturic Mesenchymal Tumor""]","[""Glomus Tumor"", ""Phosphaturic Mesenchymal Tumor""]",0,rag_hit_gen_miss,True,False,4,12,tree_hit_final_drop,0,True,False,32,3,Lipoma,Benign Lipomatous Tumors,False
da,d2_seq100,163,FIP1L1-PDGFRA–positive chronic eosinophilic leukemia (CEL) with associated generalized eruptive histiocytosis (GEH),base_win_recall,,s2_miss,0,False,False,False,47,5,Mastocytosis,s2_miss,0,False,False,False,16,5,Systemic mastocytosis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Chronic Eosinophilic Leukemia"", ""Systemic Mastocytosis""]","[""Chronic Eosinophilic Leukemia"", ""Systemic Mastocytosis""]",0,gen_hit_judge_miss,False,True,4,12,tree_hit_final_drop,1,True,False,27,3,Chronic Eosinophilic Leukemia,Myeloproliferative Neoplasm,False
da,d2_seq100,164,Blastic plasmacytoid dendritic cell neoplasm (BPDCN) with polyradiculopathy,,,s2_miss,0,False,False,False,48,5,POEMS syndrome,s2_miss,0,False,False,False,18,5,POEMS syndrome,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Leukemia with central nervous system involvement (cauda equina syndrome)"", ""Cauda equina syndrome due to other causes (e.g. compression or infection)""]","[""Leukemia with central nervous system involvement (cauda equina syndrome)"", ""Cauda equina syndrome due to other causes (e.g. compression or infection)""]",0,rag_miss,False,False,4,12,tree_miss,0,False,False,33,2,,,False
da,d2_seq100,165,Nocardia brasiliensis skin infection,,,s2_miss,1,False,False,False,52,5,Nocardia infection,s2_miss,1,False,False,False,18,5,Nocardia infection,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Nocardia infection"", ""Actinomycosis""]","[""Nocardia infection"", ""Actinomycosis""]",1,rag_hit_gen_miss,True,False,4,12,tree_miss,1,False,False,23,1,,,False
da,d2_seq100,167,Chikungunya virus-induced bilateral stromal keratouveitis,,,s2_miss,1,False,False,False,50,5,Chikungunya virus infection,s2_miss,1,False,False,False,21,5,Chikungunya virus infection,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Chikungunya virus-associated uveitis"", ""Chikungunya virus-associated keratitis""]","[""Chikungunya virus-associated uveitis"", ""Chikungunya virus-associated keratitis""]",1,rag_miss,False,False,4,12,final_ok,1,True,True,20,2,Uveitis,Viral Ocular Infection,False
da,d2_seq100,173,Netherton syndrome,e7_win_recall,,s2_hit_s3_drop,1,True,False,False,53,5,Pityriasis rubra pilaris,s2_miss,0,False,False,False,15,5,Pityriasis rubra pilaris,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Pityriasis Rubra Pilaris"", ""Psoriasis""]","[""Pityriasis Rubra Pilaris"", ""Psoriasis""]",0,rag_miss,False,False,4,12,final_ok,1,True,True,24,2,netherton syndrome,Inflammatory Skin Condition,False
da,d2_seq100,174,"Intravascular NK/T-cell lymphoma, nasal type",,aphhm_win,s2_miss,0,False,False,False,46,5,Intravascular large B-cell lymphoma,s2_miss,0,False,False,False,20,5,Intravascular large B-cell lymphoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Intravascular Lymphoma"", ""Severe Cutaneous Adverse Reaction to Pembrolizumab""]","[""Intravascular Lymphoma"", ""Severe Cutaneous Adverse Reaction to Pembrolizumab""]",1,rag_hit_gen_miss,True,False,4,12,tree_miss,1,False,False,30,2,,,False
da,d2_seq100,177,Subacute left ventricular free wall rupture (LVFWR) complicating acute myocardial infarction,,,s3_hit_s4_miss,1,True,True,False,51,5,ST-elevation myocardial infarction,s3_hit_s4_miss,1,True,True,False,18,5,ST-elevation myocardial infarction,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Acute Myocardial Infarction"", ""Cardiogenic Shock""]","[""Acute Myocardial Infarction"", ""Cardiogenic Shock""]",1,rag_miss,False,False,4,12,final_ok,1,True,True,22,2,Acute Myocardial Infarction,Acute Coronary Syndrome,True
da,d2_seq100,181,Benign lymphangioendothelioma (BLAE),,,s2_miss,1,False,False,False,43,5,Targetoid hemosiderotic hemangioma,s2_miss,0,False,False,False,14,5,Targetoid hemosiderotic hemangioma,1,supervisor_miss_but_scored_ok,True,False,1,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Targetoid Hemosiderotic Hemangioma"", ""Hobnail Hemangioma""]","[""Targetoid Hemosiderotic Hemangioma"", ""Hobnail Hemangioma""]",0,rag_miss,False,False,4,12,tree_miss,1,False,False,19,2,,,False
da,d2_seq100,182,Fibrofatty residua of involuted infantile hemangioma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,50,5,Nevus lipomatosus,s2_hit_s3_drop,0,True,False,False,17,5,Nevus lipomatosus,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Lipoma"", ""Fibroma""]","[""Lipoma"", ""Fibroma""]",0,rag_miss,False,False,4,12,tree_miss,0,False,False,25,5,,,False
da,d2_seq100,183,Glioblastoma (World Health Organization grade IV) with optic nerve invasion and intraocular extension,,aphhm_lose,s2_miss,1,False,True,True,50,5,Glioblastoma,s2_miss,0,False,False,False,19,5,Lymphoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Astrocytic Neoplasm"", ""Optic Nerve Glioma""]","[""Astrocytic Neoplasm"", ""Optic Nerve Glioma""]",1,gen_ok,False,True,4,12,final_hit_judge_miss,0,True,True,29,5,Glioblastoma,Infiltrative Optic Neuropathy,True
da,d2_seq100,186,Pseudoxanthoma elasticum-like disorder with coagulation deficiency,,,s3_hit_s4_miss,1,True,True,False,41,5,Pseudoxanthoma elasticum-like disorder with multiple coagulation factor deficiency,s3_hit_s4_miss,1,True,True,False,17,5,Pseudoxanthoma elasticum-like disorder with multiple coagulation factor deficiency,0,supervisor_hit_judge_miss,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Pseudoxanthoma Elasticum (PXE)"", ""Cutis Laxa""]","[""Pseudoxanthoma Elasticum (PXE)"", ""Cutis Laxa""]",1,gen_ok,True,True,4,12,final_ok,1,True,True,23,1,Pseudoxanthoma elasticum,Disorders of Elastic Fiber Formation,True
da,d2_seq100,187,Xanthoma disseminatum,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,44,5,Erdheim-Chester Disease,s2_miss,0,False,False,False,17,5,Erdheim-Chester Disease,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Erdheim-Chester disease"", ""Other form of non-Langerhans cell histiocytosis""]","[""Erdheim-Chester disease"", ""Other form of non-Langerhans cell histiocytosis""]",0,rag_miss,False,False,4,12,tree_miss,0,False,False,23,4,,,False
da,d2_seq100,188,Coronary Artery Disease (CAD) with Giant R-wave Syndrome,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,42,5,Catecholaminergic polymorphic ventricular tachycardia,s3_hit_s4_miss,0,True,True,False,17,5,Catecholaminergic polymorphic ventricular tachycardia,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT)"", ""Coronary Artery Disease with Arrhythmic Complications""]","[""Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT)"", ""Coronary Artery Disease with Arrhythmic Complications""]",1,gen_ok,True,True,4,12,tree_miss,0,False,False,25,2,,,False
da,d2_seq100,190,Pott's puffy tumor with sinocutaneous fistula secondary to chronic sinusitis,,,s2_hit_s3_drop,0,True,False,False,48,5,Eosinophilic angiocentric fibrosis,s2_miss,0,False,False,False,19,5,Kimura disease,1,supervisor_miss_but_scored_ok,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Frontal sinus mucocele"", ""Chronic frontal sinusitis with orbital complication""]","[""Frontal sinus mucocele"", ""Chronic frontal sinusitis with orbital complication""]",1,rag_miss,False,False,4,12,final_ok,1,True,True,39,4,Sinusitis,Neoplastic Disease with Sinus Involvement,True
da,d2_seq100,194,Hyperoleon within a lamellar macular hole,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,47,5,Emulsified silicone oil syndrome,s3_hit_s4_miss,0,True,True,False,19,5,Silicone oil retinopathy,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Silicone Oil Emulsification"", ""Lamellar Macular Hole with Hyperoleon""]","[""Silicone Oil Emulsification"", ""Lamellar Macular Hole with Hyperoleon""]",0,gen_hit_judge_miss,True,True,4,12,final_hit_judge_miss,0,True,True,40,4,Lamellar Macular Hole,Macular Hole Disorder,False
da,d2_seq100,198,Stage IA endometrial cancer,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,48,5,Lynch syndrome,s3_hit_s4_miss,0,True,True,False,18,5,MSH6-related endometrial cancer,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Lynch Syndrome"", ""Endometrial Cancer""]","[""Lynch Syndrome"", ""Endometrial Cancer""]",1,gen_ok,True,True,4,12,tree_hit_final_drop,0,True,False,25,1,Endometrial Cancer,Benign Gynecological Conditions,False
da,d2_seq100,202,Type B lactic acidosis secondary to diffuse large B-cell lymphoma,e7_win_recall,,ok,1,True,True,True,46,5,Lymphoma,ok,1,True,True,True,17,5,Lymphoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Small intestine neuroendocrine tumor (SINET) with mesenteric desmoplasia"", ""Mesenteric lymphoma""]","[""Small intestine neuroendocrine tumor (SINET) with mesenteric desmoplasia"", ""Mesenteric lymphoma""]",0,rag_miss,False,False,4,12,tree_hit_final_drop,1,True,False,40,2,Lymphoma,Malignant Neoplasm of the Abdomen,False
da,d2_seq100,205,Methimazole-induced vasculitis,,,s2_miss,1,False,False,False,49,5,Cutaneous small-vessel vasculitis,s2_miss,0,False,False,False,17,5,Microscopic polyangiitis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""ANCA-associated vasculitis"", ""Cutaneous vasculitis""]","[""ANCA-associated vasculitis"", ""Cutaneous vasculitis""]",0,rag_hit_gen_miss,True,False,4,12,tree_hit_final_drop,1,True,False,20,2,Vasculitis,Infectious Disease,False
da,d2_seq100,206,Acute posterior and inferior myocardial infarction (STEMI equivalent) due to saphenous vein graft occlusion,base_win_rank,,s4_hit_judge_miss,0,True,True,True,52,5,Graft occlusion,s4_hit_judge_miss,0,True,True,True,18,5,Graft occlusion,1,supervisor_ok,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Acute Coronary Syndrome (ACS)"", ""Myocardial Infarction (MI)""]","[""Acute Coronary Syndrome (ACS)"", ""Myocardial Infarction (MI)""]",0,gen_hit_judge_miss,False,True,4,12,final_ok,1,True,True,54,2,myocardial infarction,Ischaemic Heart Disease,True
da,d2_seq100,207,Mucous membrane pemphigoid (MMP),,aphhm_lose,s3_hit_s4_miss,0,True,True,False,47,5,Ocular Cicatricial Pemphigoid,s3_hit_s4_miss,0,True,True,False,16,5,Ocular Cicatricial Pemphigoid,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Ocular Cicatricial Pemphigoid"", ""Stevens-Johnson Syndrome""]","[""Ocular Cicatricial Pemphigoid"", ""Stevens-Johnson Syndrome""]",1,rag_miss,False,False,4,12,final_hit_judge_miss,0,True,True,22,5,Mucous Membrane Pemphigoid,Autoimmune Conjunctival Disease,False
da,d2_seq100,211,Brown tumor secondary to primary hyperparathyroidism due to parathyroid carcinoma,,,ok,1,True,True,True,40,5,Brown tumor,s3_hit_s4_miss,1,True,True,False,17,5,Brown tumor of hyperparathyroidism,1,supervisor_ok,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Brown Tumor"", ""Hyperparathyroidism-Related Bone Lesions""]","[""Brown Tumor"", ""Hyperparathyroidism-Related Bone Lesions""]",1,rag_hit_gen_miss,True,False,4,12,tree_hit_final_drop,1,True,False,61,1,Primary Hyperparathyroidism,Hyperparathyroidism-related Syndrome,False
da,d2_seq100,214,Macular retinal vein occlusion with chronic cystoid macular edema,,,ok,1,True,True,True,50,5,Cystoid macular edema,ok,1,True,True,True,20,5,Cystoid Macular Edema,1,supervisor_ok,True,True,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Cystoid Macular Edema (CME) secondary to Retinal Vein Occlusion"", ""Niacin-induced Macular Edema""]","[""Cystoid Macular Edema (CME) secondary to Retinal Vein Occlusion"", ""Niacin-induced Macular Edema""]",1,rag_hit_gen_miss,True,False,4,12,final_ok,1,True,True,45,2,Cystoid Macular Edema,Vascular Occlusive Disease,True
da,d2_seq100,216,Coronavirus Disease 2019 (COVID-19) with Acute Respiratory Distress Syndrome (ARDS),,,s2_hit_s3_drop,1,True,False,False,49,5,COVID-19,s2_miss,1,False,False,False,17,5,COVID-19,1,supervisor_miss_but_scored_ok,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""COVID-19 pneumonia"", ""Community-acquired pneumonia""]","[""COVID-19 pneumonia"", ""Community-acquired pneumonia""]",1,rag_miss,False,False,4,12,tree_miss,1,False,False,30,3,,,False
da,d2_seq100,219,Multiple hereditary infundibulocystic basal cell carcinoma syndrome (MHIBCC),,,s3_hit_s4_miss,1,True,True,False,52,5,Nevoid Basal Cell Carcinoma Syndrome,s3_hit_s4_miss,0,True,True,False,17,5,Nevoid Basal Cell Carcinoma Syndrome,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Nevoid basal cell carcinoma syndrome (Gorlin syndrome)"", ""Basal cell carcinoma""]","[""Nevoid basal cell carcinoma syndrome (Gorlin syndrome)"", ""Basal cell carcinoma""]",0,rag_miss,False,False,4,12,tree_hit_final_drop,1,True,False,13,2,Infundibulocystic basal cell carcinoma,Genodermatosis with Skin Tumors,False
da,d2_seq100,220,"Plasmablastic lymphoma (PBL), stage 1 with high-risk features",,,s2_hit_s3_drop,0,True,False,False,42,5,Extranodal NK/T-cell lymphoma,s3_hit_s4_miss,1,True,True,False,17,5,Extranodal NK/T-cell lymphoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Extranodal Natural Killer/T-cell Lymphoma, Nasal Type"", ""Nasopharyngeal Carcinoma""]","[""Extranodal Natural Killer/T-cell Lymphoma, Nasal Type"", ""Nasopharyngeal Carcinoma""]",0,rag_miss,False,False,4,12,final_ok,1,True,True,64,2,Plasmablastic Lymphoma,Neoplastic Process,False
da,d2_seq100,225,Richter's transformation presenting as penile ulcer (transformation of chronic lymphocytic leukemia to diffuse large B-cell lymphoma),,aphhm_lose,s2_miss,1,False,False,False,48,5,Primary cutaneous diffuse large B-cell lymphoma,s2_miss,1,False,False,False,17,5,Primary cutaneous diffuse large B-cell lymphoma,1,supervisor_miss_but_scored_ok,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Primary Cutaneous Diffuse Large B-Cell Lymphoma"", ""Other B-Cell Lymphoma""]","[""Primary Cutaneous Diffuse Large B-Cell Lymphoma"", ""Other B-Cell Lymphoma""]",1,rag_miss,False,False,4,12,tree_miss,0,False,False,24,1,,,False
da,d2_seq100,226,Actinic prurigo with associated cheilitis,,aphhm_lose,s2_miss,0,False,False,False,45,5,Jessner's lymphocytic infiltrate,s2_miss,0,False,False,False,17,5,Primary cutaneous follicle center lymphoma,0,agents_miss,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Cutaneous Lymphoid Hyperplasia"", ""Photosensitivity Disorder""]","[""Cutaneous Lymphoid Hyperplasia"", ""Photosensitivity Disorder""]",0,rag_miss,False,False,4,12,tree_miss,0,False,False,34,5,,,False
da,d2_seq100,227,Bullous amyloidosis,,,s3_hit_s4_miss,1,True,True,False,47,5,Scurvy,s2_hit_s3_drop,0,True,False,False,20,5,Multiple myeloma-associated amyloidosis,1,supervisor_ok,True,True,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Amyloid Light-Chain (AL) Amyloidosis"", ""Bullous Pemphigoid""]","[""Amyloid Light-Chain (AL) Amyloidosis"", ""Bullous Pemphigoid""]",0,rag_miss,False,False,4,12,tree_hit_final_drop,1,True,False,50,5,Amyloidosis,Other Dermatosis,False
da,d2_seq100,228,Primary systemic (AL) amyloidosis,e7_win_rank,,ok,1,True,True,True,44,5,Primary systemic amyloidosis,s3_hit_s4_miss,1,True,True,False,20,5,Lipoid proteinosis,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Wild-type transthyretin amyloidosis"", ""Primary systemic amyloidosis (AL amyloidosis)""]","[""Wild-type transthyretin amyloidosis"", ""Primary systemic amyloidosis (AL amyloidosis)""]",1,gen_ok,True,True,4,12,tree_hit_final_drop,1,True,False,24,1,Primary Systemic Amyloidosis,Amyloidosis,False
da,d2_seq100,229,Rheumatoid meningitis,,,s2_miss,1,False,False,False,45,5,Multiple Sclerosis,s2_miss,0,False,False,False,16,5,Multiple Sclerosis,1,supervisor_miss_but_scored_ok,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Multiple Sclerosis"", ""Chronic Inflammatory Demyelinating Polyneuropathy""]","[""Multiple Sclerosis"", ""Chronic Inflammatory Demyelinating Polyneuropathy""]",1,rag_miss,False,False,4,12,tree_miss,1,False,False,26,3,,,False
da,d2_seq100,231,Stage IV invasive renal urothelial carcinoma,,,s2_miss,0,False,False,False,47,5,Florid cutaneous papillomatosis,s3_hit_s4_miss,0,True,True,False,16,5,Florid cutaneous papillomatosis,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Paraneoplastic syndrome associated with renal cell carcinoma"", ""Internal malignancy with skin manifestations (papillomatosis)""]","[""Paraneoplastic syndrome associated with renal cell carcinoma"", ""Internal malignancy with skin manifestations (papillomatosis)""]",0,rag_miss,False,False,4,12,tree_hit_final_drop,0,True,False,31,4,Urothelial carcinoma,Other,False
da,d2_seq100,233,Multisystem Langerhans cell histiocytosis,,,ok,1,True,True,True,50,5,Langerhans cell histiocytosis,ok,1,True,True,True,17,5,Langerhans cell histiocytosis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Langerhans cell histiocytosis (LCH)"", ""Seborrheic dermatitis""]","[""Langerhans cell histiocytosis (LCH)"", ""Seborrheic dermatitis""]",1,gen_ok,False,True,4,12,final_ok,1,True,True,28,2,Langerhans cell histiocytosis,Histiocytosis,True
