case_key,slice_id,family,source_id,arm,success,gold_exposure_hit,gold_top1,candidate_n,champion_label,runner_up_label,margin,pool_sha256,cache_hit,error
DA_d2_heldout200b/630,DA_d2_heldout200b,DA,630,e7_contrast,True,False,False,7,Blastomycosis,Histoplasmosis,high,a7c6fcf08fe363e488c707cec77721242798f7c58fdac42ef7eeb328a412e57f,True,
DA_d2_heldout200b/630,DA_d2_heldout200b,DA,630,forest_evidence_integrator,True,False,False,7,Blastomycosis,Histoplasmosis,high,a7c6fcf08fe363e488c707cec77721242798f7c58fdac42ef7eeb328a412e57f,False,
DA_d2_heldout200b/630,DA_d2_heldout200b,DA,630,collapse_obligation_ledger,True,False,False,7,Blastomycosis,Disseminated fungal infection,high,a7c6fcf08fe363e488c707cec77721242798f7c58fdac42ef7eeb328a412e57f,False,
DA_d2_heldout200b/630,DA_d2_heldout200b,DA,630,pairwise_tournament,True,False,False,7,Blastomycosis,Histoplasmosis,high,a7c6fcf08fe363e488c707cec77721242798f7c58fdac42ef7eeb328a412e57f,False,
DA_d2_heldout200b/634,DA_d2_heldout200b,DA,634,evidence_count_control,True,False,False,10,Colorectal cancer,Sigmoid cancer,low,7eb33d4945652ad877a62181a65a12c87bcc49c01555579bd064d11652928e35,False,
DA_d2_heldout200b/634,DA_d2_heldout200b,DA,634,e7_contrast,True,False,False,10,Sigmoid Sarcoma,Sigmoid Lymphoma,high,7eb33d4945652ad877a62181a65a12c87bcc49c01555579bd064d11652928e35,True,
DA_d2_heldout200b/634,DA_d2_heldout200b,DA,634,forest_evidence_integrator,True,False,False,10,Sigmoid Sarcoma,,high,7eb33d4945652ad877a62181a65a12c87bcc49c01555579bd064d11652928e35,False,
DA_d2_heldout200b/634,DA_d2_heldout200b,DA,634,collapse_obligation_ledger,True,False,False,10,Sigmoid Sarcoma,,high,7eb33d4945652ad877a62181a65a12c87bcc49c01555579bd064d11652928e35,False,
DA_d2_heldout200b/634,DA_d2_heldout200b,DA,634,pairwise_tournament,True,False,False,10,Sigmoid Sarcoma,Gastrointestinal stromal tumor (GIST),high,7eb33d4945652ad877a62181a65a12c87bcc49c01555579bd064d11652928e35,False,
DA_d2_heldout200b/636,DA_d2_heldout200b,DA,636,evidence_count_control,True,False,False,9,Hyperprolactinemia,Puerperal mastitis,low,666026b6d60fd6de79c302ab0c5aec7bad68ab8f6c6462676f5d16231ca6d4b0,False,
DA_d2_heldout200b/636,DA_d2_heldout200b,DA,636,e7_contrast,True,False,False,9,Puerperal mastitis,Lactational mastitis,high,666026b6d60fd6de79c302ab0c5aec7bad68ab8f6c6462676f5d16231ca6d4b0,True,
DA_d2_heldout200b/636,DA_d2_heldout200b,DA,636,forest_evidence_integrator,True,False,False,9,Puerperal mastitis,Mastitis,high,666026b6d60fd6de79c302ab0c5aec7bad68ab8f6c6462676f5d16231ca6d4b0,False,
DA_d2_heldout200b/636,DA_d2_heldout200b,DA,636,collapse_obligation_ledger,True,False,False,9,Lactational mastitis,Puerperal mastitis,high,666026b6d60fd6de79c302ab0c5aec7bad68ab8f6c6462676f5d16231ca6d4b0,False,
DA_d2_heldout200b/636,DA_d2_heldout200b,DA,636,pairwise_tournament,True,False,False,9,Lactational mastitis,Puerperal mastitis,low,666026b6d60fd6de79c302ab0c5aec7bad68ab8f6c6462676f5d16231ca6d4b0,False,
DA_d2_heldout200b/644,DA_d2_heldout200b,DA,644,evidence_count_control,True,False,False,8,Paraganglioma,Hypertensive Emergency,low,8b64460720e83650a366834d4eef426507715facdf5fd174870c3052204112da,False,
DA_d2_heldout200b/644,DA_d2_heldout200b,DA,644,e7_contrast,True,False,False,8,Bladder paraganglioma,Paraganglioma,high,8b64460720e83650a366834d4eef426507715facdf5fd174870c3052204112da,True,
DA_d2_heldout200b/644,DA_d2_heldout200b,DA,644,forest_evidence_integrator,True,False,False,8,Bladder paraganglioma,Paraganglioma,high,8b64460720e83650a366834d4eef426507715facdf5fd174870c3052204112da,False,
DA_d2_heldout200b/644,DA_d2_heldout200b,DA,644,collapse_obligation_ledger,True,False,False,8,Bladder paraganglioma,Paraganglioma,high,8b64460720e83650a366834d4eef426507715facdf5fd174870c3052204112da,False,
DA_d2_heldout200b/644,DA_d2_heldout200b,DA,644,pairwise_tournament,True,False,False,8,Bladder paraganglioma,Paraganglioma,high,8b64460720e83650a366834d4eef426507715facdf5fd174870c3052204112da,False,
DA_d2_heldout200b/645,DA_d2_heldout200b,DA,645,evidence_count_control,True,False,False,10,Epilepsy,Posterior Reversible Encephalopathy Syndrome (PRES),low,a275f371582996bffddc0005677737fc41e912b12b63953448e347a9939b12da,False,
DA_d2_heldout200b/645,DA_d2_heldout200b,DA,645,e7_contrast,True,False,False,10,Abdominal epilepsy,Epilepsy,high,a275f371582996bffddc0005677737fc41e912b12b63953448e347a9939b12da,True,
DA_d2_heldout200b/645,DA_d2_heldout200b,DA,645,forest_evidence_integrator,True,False,False,10,Abdominal epilepsy,Epilepsy,high,a275f371582996bffddc0005677737fc41e912b12b63953448e347a9939b12da,False,
DA_d2_heldout200b/645,DA_d2_heldout200b,DA,645,collapse_obligation_ledger,True,False,False,10,Abdominal epilepsy,Epilepsy,high,a275f371582996bffddc0005677737fc41e912b12b63953448e347a9939b12da,False,
DA_d2_heldout200b/645,DA_d2_heldout200b,DA,645,pairwise_tournament,True,False,False,10,Abdominal epilepsy,Epilepsy,high,a275f371582996bffddc0005677737fc41e912b12b63953448e347a9939b12da,False,
DA_d2_heldout200b/646,DA_d2_heldout200b,DA,646,evidence_count_control,True,False,False,9,Radiation Proctitis,Chronic Radiation Injury,low,bdee71fd91e80edbc1f19c1973413eef6c0ce920e2479fb47bbf7f81ebcfa68c,False,
DA_d2_heldout200b/646,DA_d2_heldout200b,DA,646,e7_contrast,True,False,False,9,Chronic radiation-induced rectal ulcer,Radiation Proctitis,high,bdee71fd91e80edbc1f19c1973413eef6c0ce920e2479fb47bbf7f81ebcfa68c,True,
DA_d2_heldout200b/646,DA_d2_heldout200b,DA,646,forest_evidence_integrator,True,False,False,9,Chronic radiation-induced rectal ulcer,Radiation Proctitis,high,bdee71fd91e80edbc1f19c1973413eef6c0ce920e2479fb47bbf7f81ebcfa68c,False,
DA_d2_heldout200b/646,DA_d2_heldout200b,DA,646,collapse_obligation_ledger,True,False,False,9,Chronic radiation-induced rectal ulcer,Radiation Proctitis,medium,bdee71fd91e80edbc1f19c1973413eef6c0ce920e2479fb47bbf7f81ebcfa68c,False,
DA_d2_heldout200b/646,DA_d2_heldout200b,DA,646,pairwise_tournament,True,False,False,9,Chronic radiation-induced rectal ulcer,Chronic Radiation Injury,medium,bdee71fd91e80edbc1f19c1973413eef6c0ce920e2479fb47bbf7f81ebcfa68c,False,
DA_d2_heldout200b/650,DA_d2_heldout200b,DA,650,evidence_count_control,True,False,False,8,Catecholaminergic Polymorphic Ventricular Tachycardia,Long QT Syndrome,low,a0853747b24d84e9c9c3ef3afa626764e4abf351d55b108038975b836d6dda3a,False,
DA_d2_heldout200b/650,DA_d2_heldout200b,DA,650,e7_contrast,True,False,False,8,Idiopathic ventricular fibrillation,Catecholaminergic Polymorphic Ventricular Tachycardia,medium,a0853747b24d84e9c9c3ef3afa626764e4abf351d55b108038975b836d6dda3a,True,
DA_d2_heldout200b/650,DA_d2_heldout200b,DA,650,forest_evidence_integrator,True,False,False,8,Catecholaminergic Polymorphic Ventricular Tachycardia,Idiopathic ventricular fibrillation,medium,a0853747b24d84e9c9c3ef3afa626764e4abf351d55b108038975b836d6dda3a,False,
DA_d2_heldout200b/650,DA_d2_heldout200b,DA,650,collapse_obligation_ledger,True,False,False,8,Idiopathic ventricular fibrillation,Catecholaminergic Polymorphic Ventricular Tachycardia,high,a0853747b24d84e9c9c3ef3afa626764e4abf351d55b108038975b836d6dda3a,False,
DA_d2_heldout200b/650,DA_d2_heldout200b,DA,650,pairwise_tournament,True,False,False,8,Idiopathic ventricular fibrillation,Catecholaminergic Polymorphic Ventricular Tachycardia,high,a0853747b24d84e9c9c3ef3afa626764e4abf351d55b108038975b836d6dda3a,False,
DA_d2_heldout200b/652,DA_d2_heldout200b,DA,652,evidence_count_control,True,False,False,9,Catheter-related bloodstream infection,Heart failure,low,62a3d4668e19a0d4ec335286b57c7ce8851dd3d119cf75489d577fb54add12cb,False,
DA_d2_heldout200b/652,DA_d2_heldout200b,DA,652,e7_contrast,True,False,False,9,Catheter-related bloodstream infection,Gram-negative bacteremia,medium,62a3d4668e19a0d4ec335286b57c7ce8851dd3d119cf75489d577fb54add12cb,True,
DA_d2_heldout200b/652,DA_d2_heldout200b,DA,652,forest_evidence_integrator,True,False,False,9,Gram-negative sepsis,Gram-negative bacteremia,high,62a3d4668e19a0d4ec335286b57c7ce8851dd3d119cf75489d577fb54add12cb,False,
DA_d2_heldout200b/652,DA_d2_heldout200b,DA,652,collapse_obligation_ledger,True,False,False,9,Gram-negative bacteremia,Gram-negative sepsis,high,62a3d4668e19a0d4ec335286b57c7ce8851dd3d119cf75489d577fb54add12cb,False,
DA_d2_heldout200b/652,DA_d2_heldout200b,DA,652,pairwise_tournament,True,False,False,9,Gram-negative bacteremia,Gram-negative sepsis,high,62a3d4668e19a0d4ec335286b57c7ce8851dd3d119cf75489d577fb54add12cb,False,
DA_d2_heldout200b/653,DA_d2_heldout200b,DA,653,evidence_count_control,True,False,False,10,Pyelonephritis,Hepatic artery thrombosis,low,2f2fd8ef5edbaf9c4a2be0f6ec3bba2798cc71d96bc2e6421d19346b70f3c9e7,False,
DA_d2_heldout200b/653,DA_d2_heldout200b,DA,653,e7_contrast,True,False,False,10,Hepatic artery thrombosis,Hepatic Artery Aneurysm,medium,2f2fd8ef5edbaf9c4a2be0f6ec3bba2798cc71d96bc2e6421d19346b70f3c9e7,True,
DA_d2_heldout200b/653,DA_d2_heldout200b,DA,653,forest_evidence_integrator,True,False,False,10,Hepatic artery thrombosis,Hepatic Artery Aneurysm,high,2f2fd8ef5edbaf9c4a2be0f6ec3bba2798cc71d96bc2e6421d19346b70f3c9e7,False,
DA_d2_heldout200b/653,DA_d2_heldout200b,DA,653,collapse_obligation_ledger,True,False,False,10,Hepatic Artery Aneurysm,Hepatic artery thrombosis,high,2f2fd8ef5edbaf9c4a2be0f6ec3bba2798cc71d96bc2e6421d19346b70f3c9e7,False,
DA_d2_heldout200b/653,DA_d2_heldout200b,DA,653,pairwise_tournament,True,False,False,10,Hepatic artery thrombosis,Hepatic Artery Aneurysm,high,2f2fd8ef5edbaf9c4a2be0f6ec3bba2798cc71d96bc2e6421d19346b70f3c9e7,False,
DA_d2_heldout200b/660,DA_d2_heldout200b,DA,660,evidence_count_control,True,False,False,10,Metastatic cancer,Ovarian cancer,low,41ea08bca56420586478762b16f5df1fd4bb83f310220230dbd029e71b271d21,False,
DA_d2_heldout200b/660,DA_d2_heldout200b,DA,660,e7_contrast,True,False,False,10,Ovarian cancer with BRCA-1 mutation,High-grade serous carcinoma,medium,41ea08bca56420586478762b16f5df1fd4bb83f310220230dbd029e71b271d21,True,
DA_d2_heldout200b/660,DA_d2_heldout200b,DA,660,forest_evidence_integrator,True,False,False,10,Ovarian serous adenocarcinoma,Ovarian cancer,high,41ea08bca56420586478762b16f5df1fd4bb83f310220230dbd029e71b271d21,False,
DA_d2_heldout200b/660,DA_d2_heldout200b,DA,660,collapse_obligation_ledger,True,False,False,10,Serous adenocarcinoma of the ovary,Ovarian serous adenocarcinoma,high,41ea08bca56420586478762b16f5df1fd4bb83f310220230dbd029e71b271d21,False,
DA_d2_heldout200b/660,DA_d2_heldout200b,DA,660,pairwise_tournament,True,False,False,10,Ovarian serous adenocarcinoma,Serous adenocarcinoma of the ovary,high,41ea08bca56420586478762b16f5df1fd4bb83f310220230dbd029e71b271d21,False,
DA_d2_heldout200b/662,DA_d2_heldout200b,DA,662,evidence_count_control,True,False,False,10,Systemic Juvenile Idiopathic Arthritis,Hemophagocytic Lymphohistiocytosis,low,e0a489f4b8c53c9145e78b4201c92e18051900ad38c1a00760d5f8cc9a716f54,False,
DA_d2_heldout200b/662,DA_d2_heldout200b,DA,662,e7_contrast,True,False,False,10,Hemophagocytic Lymphohistiocytosis,Hemophagocytic Lymphohistiocytosis (HLH),high,e0a489f4b8c53c9145e78b4201c92e18051900ad38c1a00760d5f8cc9a716f54,True,
DA_d2_heldout200b/662,DA_d2_heldout200b,DA,662,forest_evidence_integrator,True,False,False,10,Hemophagocytic Lymphohistiocytosis,Macrophage Activation Syndrome,high,e0a489f4b8c53c9145e78b4201c92e18051900ad38c1a00760d5f8cc9a716f54,False,
DA_d2_heldout200b/662,DA_d2_heldout200b,DA,662,collapse_obligation_ledger,True,False,False,10,Hemophagocytic Lymphohistiocytosis,Macrophage Activation Syndrome,high,e0a489f4b8c53c9145e78b4201c92e18051900ad38c1a00760d5f8cc9a716f54,False,
DA_d2_heldout200b/662,DA_d2_heldout200b,DA,662,pairwise_tournament,True,False,False,10,Hemophagocytic Lymphohistiocytosis,Macrophage Activation Syndrome,high,e0a489f4b8c53c9145e78b4201c92e18051900ad38c1a00760d5f8cc9a716f54,False,
DA_d2_heldout200b/665,DA_d2_heldout200b,DA,665,evidence_count_control,True,False,False,10,Squamous cell carcinoma of the tongue,Tongue atrophy and deviation due to tumor invasion,low,6f9dfd5739904dd9c6536f27c33a42227d01a26040078b6ed5f6b09655fdcf96,False,
DA_d2_heldout200b/665,DA_d2_heldout200b,DA,665,e7_contrast,True,False,False,10,Squamous cell carcinoma of the tongue,Oral cavity squamous cell carcinoma,high,6f9dfd5739904dd9c6536f27c33a42227d01a26040078b6ed5f6b09655fdcf96,True,
DA_d2_heldout200b/665,DA_d2_heldout200b,DA,665,forest_evidence_integrator,True,False,False,10,Squamous cell carcinoma of the tongue,Oral cavity squamous cell carcinoma,high,6f9dfd5739904dd9c6536f27c33a42227d01a26040078b6ed5f6b09655fdcf96,False,
DA_d2_heldout200b/665,DA_d2_heldout200b,DA,665,collapse_obligation_ledger,True,False,False,10,Squamous cell carcinoma of the tongue,Oral cavity squamous cell carcinoma,high,6f9dfd5739904dd9c6536f27c33a42227d01a26040078b6ed5f6b09655fdcf96,False,
DA_d2_heldout200b/665,DA_d2_heldout200b,DA,665,pairwise_tournament,True,False,False,10,Squamous cell carcinoma of the tongue,Oral cavity squamous cell carcinoma,medium,6f9dfd5739904dd9c6536f27c33a42227d01a26040078b6ed5f6b09655fdcf96,False,
DA_d2_heldout200b/666,DA_d2_heldout200b,DA,666,evidence_count_control,True,False,False,10,Diffuse idiopathic skeletal hyperostosis,Cervical spondylosis,low,8d95c4e244b280e2ee355c15245c401a9ee547b5137081c15c2b605eda45c99d,False,
DA_d2_heldout200b/666,DA_d2_heldout200b,DA,666,e7_contrast,True,False,False,10,Dropped head syndrome,Cervical Kyphosis,medium,8d95c4e244b280e2ee355c15245c401a9ee547b5137081c15c2b605eda45c99d,True,
DA_d2_heldout200b/666,DA_d2_heldout200b,DA,666,forest_evidence_integrator,True,False,False,10,Dropped head syndrome,Cervical Kyphosis,high,8d95c4e244b280e2ee355c15245c401a9ee547b5137081c15c2b605eda45c99d,False,
DA_d2_heldout200b/666,DA_d2_heldout200b,DA,666,collapse_obligation_ledger,True,False,False,10,Dropped head syndrome,Cervical Kyphosis,high,8d95c4e244b280e2ee355c15245c401a9ee547b5137081c15c2b605eda45c99d,False,
DA_d2_heldout200b/666,DA_d2_heldout200b,DA,666,pairwise_tournament,True,False,False,10,Cervical spondylosis,Cervical Kyphosis,medium,8d95c4e244b280e2ee355c15245c401a9ee547b5137081c15c2b605eda45c99d,False,
DA_d2_heldout200b/676,DA_d2_heldout200b,DA,676,evidence_count_control,True,False,False,10,Catatonia,Malignant Catatonia,low,99e05061073f5f52caa6c4c6ba6d9681382d17f094216447e07720732310f731,False,
DA_d2_heldout200b/676,DA_d2_heldout200b,DA,676,e7_contrast,True,False,False,10,Neuroleptic Malignant Syndrome,Malignant Catatonia,medium,99e05061073f5f52caa6c4c6ba6d9681382d17f094216447e07720732310f731,True,
DA_d2_heldout200b/676,DA_d2_heldout200b,DA,676,forest_evidence_integrator,True,False,False,10,Malignant Catatonia,Neuroleptic Malignant Syndrome,high,99e05061073f5f52caa6c4c6ba6d9681382d17f094216447e07720732310f731,False,
DA_d2_heldout200b/676,DA_d2_heldout200b,DA,676,collapse_obligation_ledger,True,False,False,10,Neuroleptic Malignant Syndrome,Malignant Catatonia,high,99e05061073f5f52caa6c4c6ba6d9681382d17f094216447e07720732310f731,False,
DA_d2_heldout200b/676,DA_d2_heldout200b,DA,676,pairwise_tournament,True,False,False,10,Malignant Catatonia,Neuroleptic Malignant Syndrome,medium,99e05061073f5f52caa6c4c6ba6d9681382d17f094216447e07720732310f731,False,
DA_d2_heldout200b/677,DA_d2_heldout200b,DA,677,evidence_count_control,True,False,False,8,Schwannoma,Hemangioma,low,cdbdd0c8c497757a7ecf3a94bdabb13fe304cd491945379a7dca07c7f913e09c,False,
DA_d2_heldout200b/677,DA_d2_heldout200b,DA,677,e7_contrast,True,False,False,8,Schwannoma,Neurofibroma,high,cdbdd0c8c497757a7ecf3a94bdabb13fe304cd491945379a7dca07c7f913e09c,True,
DA_d2_heldout200b/677,DA_d2_heldout200b,DA,677,forest_evidence_integrator,True,False,False,8,Schwannoma,Neurofibroma,high,cdbdd0c8c497757a7ecf3a94bdabb13fe304cd491945379a7dca07c7f913e09c,False,
DA_d2_heldout200b/677,DA_d2_heldout200b,DA,677,collapse_obligation_ledger,True,False,False,8,Schwannoma,Neurofibroma,high,cdbdd0c8c497757a7ecf3a94bdabb13fe304cd491945379a7dca07c7f913e09c,False,
DA_d2_heldout200b/677,DA_d2_heldout200b,DA,677,pairwise_tournament,True,False,False,8,Schwannoma,Neurofibroma,high,cdbdd0c8c497757a7ecf3a94bdabb13fe304cd491945379a7dca07c7f913e09c,False,
DA_d2_heldout200b/678,DA_d2_heldout200b,DA,678,evidence_count_control,True,False,False,10,Tuberous Sclerosis Complex,Subependymal Giant Cell Astrocytoma,low,2d2d50d4600e1efb8fc7da06d84806a427ae4148e9bd260afef60306c257ef51,False,
DA_d2_heldout200b/678,DA_d2_heldout200b,DA,678,e7_contrast,True,False,False,10,Tuberous Sclerosis Complex,Subependymal Giant Cell Astrocytoma,high,2d2d50d4600e1efb8fc7da06d84806a427ae4148e9bd260afef60306c257ef51,True,
DA_d2_heldout200b/678,DA_d2_heldout200b,DA,678,forest_evidence_integrator,True,False,False,10,Tuberous Sclerosis Complex,Subependymal Giant Cell Astrocytoma,high,2d2d50d4600e1efb8fc7da06d84806a427ae4148e9bd260afef60306c257ef51,False,
DA_d2_heldout200b/678,DA_d2_heldout200b,DA,678,collapse_obligation_ledger,True,False,False,10,Tuberous Sclerosis Complex,Subependymal Giant Cell Astrocytoma,high,2d2d50d4600e1efb8fc7da06d84806a427ae4148e9bd260afef60306c257ef51,False,
DA_d2_heldout200b/678,DA_d2_heldout200b,DA,678,pairwise_tournament,True,False,False,10,Tuberous Sclerosis Complex,Subependymal Giant Cell Astrocytoma,high,2d2d50d4600e1efb8fc7da06d84806a427ae4148e9bd260afef60306c257ef51,False,
DA_d2_heldout200b/679,DA_d2_heldout200b,DA,679,evidence_count_control,True,False,False,10,Ureteral obstruction,Sciatic hernia,low,6f765fc5d176b8c85da7b71e090400dc951d370d17a8116f9a9ce9aa40308659,False,
DA_d2_heldout200b/679,DA_d2_heldout200b,DA,679,e7_contrast,True,False,False,10,Sciatic hernia,Ureteral obstruction due to herniation,high,6f765fc5d176b8c85da7b71e090400dc951d370d17a8116f9a9ce9aa40308659,True,
DA_d2_heldout200b/679,DA_d2_heldout200b,DA,679,forest_evidence_integrator,True,False,False,10,Sciatic hernia,Ureteral obstruction due to herniation,high,6f765fc5d176b8c85da7b71e090400dc951d370d17a8116f9a9ce9aa40308659,False,
DA_d2_heldout200b/679,DA_d2_heldout200b,DA,679,collapse_obligation_ledger,True,False,False,10,Sciatic hernia,Ureteral obstruction due to herniation,high,6f765fc5d176b8c85da7b71e090400dc951d370d17a8116f9a9ce9aa40308659,False,
DA_d2_heldout200b/679,DA_d2_heldout200b,DA,679,pairwise_tournament,True,False,False,10,Sciatic hernia,Ureteral obstruction due to herniation,high,6f765fc5d176b8c85da7b71e090400dc951d370d17a8116f9a9ce9aa40308659,False,
DA_d2_heldout200b/685,DA_d2_heldout200b,DA,685,evidence_count_control,True,False,False,10,Chemotherapy-Induced Cardiotoxicity,Cardiomyopathy,low,ea650e12b7984abd26f69777f0f8bc5de350832bb0f37cf5c171bce783d7ae77,False,
DA_d2_heldout200b/685,DA_d2_heldout200b,DA,685,e7_contrast,True,False,False,10,Chemotherapy-Induced Cardiotoxicity,Cardiomyopathy due to chemotherapy,medium,ea650e12b7984abd26f69777f0f8bc5de350832bb0f37cf5c171bce783d7ae77,True,
DA_d2_heldout200b/685,DA_d2_heldout200b,DA,685,forest_evidence_integrator,True,False,False,10,Chemotherapy-Induced Cardiotoxicity,Cardiomyopathy due to chemotherapy,medium,ea650e12b7984abd26f69777f0f8bc5de350832bb0f37cf5c171bce783d7ae77,False,
DA_d2_heldout200b/685,DA_d2_heldout200b,DA,685,collapse_obligation_ledger,True,False,False,10,Chemotherapy-Induced Cardiotoxicity,Cardiomyopathy due to chemotherapy,high,ea650e12b7984abd26f69777f0f8bc5de350832bb0f37cf5c171bce783d7ae77,False,
DA_d2_heldout200b/685,DA_d2_heldout200b,DA,685,pairwise_tournament,True,False,False,10,Chemotherapy-Induced Cardiotoxicity,Atrial Premature Beats,medium,ea650e12b7984abd26f69777f0f8bc5de350832bb0f37cf5c171bce783d7ae77,False,
DA_d2_heldout200b/686,DA_d2_heldout200b,DA,686,evidence_count_control,True,False,False,10,Left Ventricular Assist Device Complication,Bronchial Compression,low,e00eb37bdcc1adc30ea21e87150f6d146d84822b3b1a6a1e061c2c6a44d60cd0,False,
DA_d2_heldout200b/686,DA_d2_heldout200b,DA,686,e7_contrast,True,False,False,10,Cardiac allograft compression of the left bronchus,Bronchial Compression,high,e00eb37bdcc1adc30ea21e87150f6d146d84822b3b1a6a1e061c2c6a44d60cd0,True,
DA_d2_heldout200b/686,DA_d2_heldout200b,DA,686,forest_evidence_integrator,True,False,False,10,Cardiac allograft compression of the left bronchus,Bronchial Compression,high,e00eb37bdcc1adc30ea21e87150f6d146d84822b3b1a6a1e061c2c6a44d60cd0,False,
DA_d2_heldout200b/686,DA_d2_heldout200b,DA,686,collapse_obligation_ledger,True,False,False,10,Cardiac Allograft Remodeling,Cardiac allograft compression of the left bronchus,medium,e00eb37bdcc1adc30ea21e87150f6d146d84822b3b1a6a1e061c2c6a44d60cd0,False,
DA_d2_heldout200b/686,DA_d2_heldout200b,DA,686,pairwise_tournament,True,False,False,10,Cardiac allograft compression of the left bronchus,Bronchial Compression,high,e00eb37bdcc1adc30ea21e87150f6d146d84822b3b1a6a1e061c2c6a44d60cd0,False,
DA_d2_heldout200b/687,DA_d2_heldout200b,DA,687,evidence_count_control,True,False,False,10,Epstein-Barr virus encephalitis,Meningoencephalitis,low,9e6329219c2d9b40a7d163dbfb3241f232fc8754d9b2889d86cce213552bdb83,False,
DA_d2_heldout200b/687,DA_d2_heldout200b,DA,687,e7_contrast,True,False,False,10,Epstein-Barr Virus (EBV) Encephalitis,Meningoencephalitis,high,9e6329219c2d9b40a7d163dbfb3241f232fc8754d9b2889d86cce213552bdb83,True,
DA_d2_heldout200b/687,DA_d2_heldout200b,DA,687,forest_evidence_integrator,True,False,False,10,Epstein-Barr virus encephalitis,Meningoencephalitis,high,9e6329219c2d9b40a7d163dbfb3241f232fc8754d9b2889d86cce213552bdb83,False,
DA_d2_heldout200b/687,DA_d2_heldout200b,DA,687,collapse_obligation_ledger,True,False,False,10,Epstein-Barr virus encephalitis,Epstein-Barr Virus (EBV) Encephalitis,high,9e6329219c2d9b40a7d163dbfb3241f232fc8754d9b2889d86cce213552bdb83,False,
DA_d2_heldout200b/687,DA_d2_heldout200b,DA,687,pairwise_tournament,True,False,False,10,Epstein-Barr virus encephalitis,Meningoencephalitis,high,9e6329219c2d9b40a7d163dbfb3241f232fc8754d9b2889d86cce213552bdb83,False,
DA_d2_heldout200b/698,DA_d2_heldout200b,DA,698,evidence_count_control,True,False,False,10,Invasive aspergillosis,Lung cancer with brain metastasis,low,c2b61ef914177baf333d5655fa065c9da5b895192ce526e15827745e2c33e7e1,False,
DA_d2_heldout200b/698,DA_d2_heldout200b,DA,698,e7_contrast,True,False,False,10,Invasive aspergillosis,Cerebral aspergillosis,high,c2b61ef914177baf333d5655fa065c9da5b895192ce526e15827745e2c33e7e1,True,
DA_d2_heldout200b/698,DA_d2_heldout200b,DA,698,forest_evidence_integrator,True,False,False,10,Invasive aspergillosis,Cerebral aspergillosis,high,c2b61ef914177baf333d5655fa065c9da5b895192ce526e15827745e2c33e7e1,False,
DA_d2_heldout200b/698,DA_d2_heldout200b,DA,698,collapse_obligation_ledger,True,False,False,10,Invasive aspergillosis,Cerebral aspergillosis,high,c2b61ef914177baf333d5655fa065c9da5b895192ce526e15827745e2c33e7e1,False,
DA_d2_heldout200b/698,DA_d2_heldout200b,DA,698,pairwise_tournament,True,False,False,10,Invasive aspergillosis,Cerebral aspergillosis,high,c2b61ef914177baf333d5655fa065c9da5b895192ce526e15827745e2c33e7e1,False,
DA_d2_heldout200b/703,DA_d2_heldout200b,DA,703,evidence_count_control,True,False,False,10,Wernicke's encephalopathy,Mitochondrial disease,low,46063887a9a8ac562cf389d863741eac460a17b96e509f0d3f99444f917ca0d9,False,
DA_d2_heldout200b/703,DA_d2_heldout200b,DA,703,e7_contrast,True,False,False,10,Mitochondrial disease,Leigh syndrome,medium,46063887a9a8ac562cf389d863741eac460a17b96e509f0d3f99444f917ca0d9,True,
DA_d2_heldout200b/703,DA_d2_heldout200b,DA,703,forest_evidence_integrator,True,False,False,10,Leigh syndrome,Mitochondrial disease,high,46063887a9a8ac562cf389d863741eac460a17b96e509f0d3f99444f917ca0d9,False,
DA_d2_heldout200b/703,DA_d2_heldout200b,DA,703,collapse_obligation_ledger,True,False,False,10,Mitochondrial disease,Leigh syndrome,medium,46063887a9a8ac562cf389d863741eac460a17b96e509f0d3f99444f917ca0d9,False,
DA_d2_heldout200b/703,DA_d2_heldout200b,DA,703,pairwise_tournament,True,False,False,10,Leigh syndrome,Mitochondrial disease,high,46063887a9a8ac562cf389d863741eac460a17b96e509f0d3f99444f917ca0d9,False,
DA_d2_heldout200b/705,DA_d2_heldout200b,DA,705,evidence_count_control,True,False,False,7,Listeriosis,Sepsis,low,27dbf9e72a23cd8a75679132cb37014301581f5a9845c0b46db7f7acaf972669,False,
DA_d2_heldout200b/705,DA_d2_heldout200b,DA,705,e7_contrast,True,False,False,7,Listeriosis,Sepsis,high,27dbf9e72a23cd8a75679132cb37014301581f5a9845c0b46db7f7acaf972669,True,
DA_d2_heldout200b/705,DA_d2_heldout200b,DA,705,forest_evidence_integrator,True,False,False,7,Listeriosis,Sepsis,high,27dbf9e72a23cd8a75679132cb37014301581f5a9845c0b46db7f7acaf972669,False,
DA_d2_heldout200b/705,DA_d2_heldout200b,DA,705,collapse_obligation_ledger,True,False,False,7,Listeriosis,Sepsis,high,27dbf9e72a23cd8a75679132cb37014301581f5a9845c0b46db7f7acaf972669,False,
DA_d2_heldout200b/705,DA_d2_heldout200b,DA,705,pairwise_tournament,True,False,False,7,Listeriosis,Sepsis,high,27dbf9e72a23cd8a75679132cb37014301581f5a9845c0b46db7f7acaf972669,False,
DA_d2_heldout200b/706,DA_d2_heldout200b,DA,706,evidence_count_control,True,False,False,9,Rhabdomyolysis,Myositis,low,2d52d1922e828c429bee43f60932e1b69426a5f870402c57c0a133251ac4f80a,False,
